,key_original_file,size,isEmpty,has_zeros,cnt_zeros,cnt_positive_numbers,cnt_negative_numbers,get_minimum,get_maximum,get_sum,get_mean,get_median,get_range,has_duplicates,is_sorted,count_distinct_values,contains_even_numbers,contains_odd_numbers,contains_integers,pp_numbers,pn_numbers,more_positive_or_negative,weigth_of_list,vs,vs_str
1306,1306,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1307,1307,11,False,False,0,7,4,-11,29,86,7.818181818181818,6.0,40,False,False,11,True,True,True,11.0,-3.1818181818181817,p,wp,0,No-violate
1308,1308,4,False,False,0,1,3,-19,1,-37,-9.25,-9.5,20,False,False,4,True,True,True,0.25,-9.5,n,wn,1,Violate
1309,1309,12,False,False,0,7,5,-11,17,41,3.4166666666666665,4.5,28,True,False,8,True,True,True,6.916666666666667,-3.5,p,wp,0,No-violate
1310,1310,5,False,False,0,4,1,-5,17,23,4.6,1.0,22,True,False,4,False,True,True,5.6,-1.0,p,wp,0,No-violate
1311,1311,4,False,False,0,2,2,-17,14,3,0.75,3.0,31,False,True,4,True,True,True,5.25,-4.5,e,wp,0,No-violate
1312,1312,5,False,False,0,0,5,-28,-14,-98,-19.6,-16.0,14,False,False,5,True,True,True,0.0,-19.6,n,wn,1,Violate
1313,1313,4,False,False,0,1,3,-19,32,-12,-3.0,-12.5,51,False,False,4,True,True,True,8.0,-11.0,n,wn,1,Violate
1314,1314,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1315,1315,8,False,False,0,7,1,-7,20,45,5.625,5.0,27,True,False,7,True,True,True,6.5,-0.875,p,wp,0,No-violate
1316,1316,14,False,True,1,9,4,-16,27,88,6.285714285714286,7.5,43,True,False,13,True,True,True,9.428571428571429,-3.142857142857143,p,wp,0,No-violate
1317,1317,10,False,True,1,6,3,-22,16,18,1.8,8.5,38,True,False,9,True,True,True,7.1,-5.3,p,wp,0,No-violate
1318,1318,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1319,1319,4,False,True,1,3,0,0,14,17,4.25,1.5,14,False,False,4,True,True,True,4.25,0.0,p,wp,0,No-violate
1320,1320,6,False,False,0,5,1,-15,18,61,10.166666666666666,15.5,33,True,False,5,True,True,True,12.666666666666666,-2.5,p,wp,0,No-violate
1321,1321,8,False,True,2,2,4,-25,9,-32,-4.0,-3.0,34,True,False,6,True,True,True,2.0,-6.0,n,wn,1,Violate
1322,1322,9,False,False,0,4,5,-27,25,-43,-4.777777777777778,-12.0,52,True,False,8,True,True,True,6.222222222222222,-11.0,n,wn,1,Violate
1323,1323,13,False,False,0,6,7,-23,27,13,1.0,-2.0,50,True,False,12,True,True,True,7.461538461538462,-6.461538461538462,n,wp,0,No-violate
1324,1324,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1325,1325,12,False,False,0,6,6,-14,20,21,1.75,0.0,34,True,False,9,True,True,True,5.916666666666667,-4.166666666666667,e,wp,0,No-violate
1326,1326,7,False,True,1,4,2,-24,20,11,1.5714285714285714,3.0,44,False,False,7,True,True,True,6.285714285714286,-4.714285714285714,p,wp,0,No-violate
1327,1327,6,False,True,1,5,0,0,24,65,10.833333333333334,9.0,24,False,False,6,True,True,True,10.833333333333334,0.0,p,wp,0,No-violate
1328,1328,3,False,False,0,2,1,-7,25,26,8.666666666666666,8.0,32,False,False,3,True,True,True,11.0,-2.3333333333333335,p,wp,0,No-violate
1329,1329,12,False,True,1,3,8,-33,13,-95,-7.916666666666667,-5.5,46,False,False,12,True,True,True,2.75,-10.666666666666666,n,wn,1,Violate
1330,1330,14,False,False,0,13,1,-7,25,152,10.857142857142858,10.5,32,True,False,11,True,True,True,11.357142857142858,-0.5,p,wp,0,No-violate
1331,1331,11,False,False,0,5,6,-18,26,16,1.4545454545454546,-1.0,44,False,False,11,True,True,True,5.909090909090909,-4.454545454545454,n,wp,0,No-violate
1332,1332,14,False,False,0,9,5,-15,21,83,5.928571428571429,8.5,36,True,False,13,True,True,True,8.857142857142858,-2.9285714285714284,p,wp,0,No-violate
1333,1333,14,False,True,1,7,6,-16,13,7,0.5,2.0,29,True,False,11,True,True,True,4.142857142857143,-3.642857142857143,p,wp,0,No-violate
1334,1334,1,False,False,0,0,1,-14,-14,-14,-14.0,-14.0,0,False,True,1,True,False,True,0.0,-14.0,n,wn,1,Violate
1335,1335,7,False,False,0,2,5,-16,14,-6,-0.8571428571428571,-4.0,30,True,False,6,True,True,True,3.857142857142857,-4.714285714285714,n,wn,1,Violate
1336,1336,14,False,False,0,6,8,-15,19,-2,-0.14285714285714285,-1.5,34,True,False,11,True,True,True,3.5,-3.642857142857143,n,wn,1,Violate
1337,1337,4,False,False,0,3,1,-3,24,68,17.0,23.5,27,True,False,3,True,True,True,17.75,-0.75,p,wp,0,No-violate
1338,1338,7,False,False,0,5,2,-11,24,58,8.285714285714286,6.0,35,False,False,7,True,True,True,10.285714285714286,-2.0,p,wp,0,No-violate
1339,1339,2,False,False,0,2,0,20,23,43,21.5,21.5,3,False,False,2,True,True,True,21.5,0.0,p,wp,0,No-violate
1340,1340,14,False,False,0,9,5,-29,19,4,0.2857142857142857,12.0,48,False,False,14,True,True,True,9.357142857142858,-9.071428571428571,p,wp,0,No-violate
1341,1341,4,False,False,0,3,1,-11,9,3,0.75,2.5,20,False,False,4,True,True,True,3.5,-2.75,p,wp,0,No-violate
1342,1342,3,False,False,0,2,1,-7,18,26,8.666666666666666,15.0,25,False,False,3,True,True,True,11.0,-2.3333333333333335,p,wp,0,No-violate
1343,1343,4,False,False,0,1,3,-21,13,-21,-5.25,-6.5,34,False,False,4,True,True,True,3.25,-8.5,n,wn,1,Violate
1344,1344,9,False,True,2,5,2,-6,23,71,7.888888888888889,5.0,29,True,False,8,True,True,True,9.0,-1.1111111111111112,p,wp,0,No-violate
1345,1345,13,False,False,0,7,6,-18,22,-10,-0.7692307692307693,1.0,40,True,False,11,True,True,True,4.769230769230769,-5.538461538461538,p,wn,1,Violate
1346,1346,7,False,True,1,5,1,-23,18,32,4.571428571428571,5.0,41,False,False,7,True,True,True,7.857142857142857,-3.2857142857142856,p,wp,0,No-violate
1347,1347,1,False,False,0,0,1,-21,-21,-21,-21.0,-21.0,0,False,True,1,False,True,True,0.0,-21.0,n,wn,1,Violate
1348,1348,14,False,False,0,3,11,-26,20,-142,-10.142857142857142,-13.5,46,True,False,12,True,True,True,3.2142857142857144,-13.357142857142858,n,wn,1,Violate
1349,1349,14,False,False,0,6,8,-30,20,-78,-5.571428571428571,-8.0,50,True,False,13,True,True,True,4.285714285714286,-9.857142857142858,n,wn,1,Violate
1350,1350,6,False,True,1,4,1,-13,22,35,5.833333333333333,3.5,35,False,False,6,True,True,True,8.0,-2.1666666666666665,p,wp,0,No-violate
1351,1351,6,False,False,0,2,4,-21,33,-12,-2.0,-9.0,54,False,False,6,True,True,True,6.833333333333333,-8.833333333333334,n,wn,1,Violate
1352,1352,6,False,False,0,4,2,-16,20,7,1.1666666666666667,2.0,36,False,False,6,True,True,True,5.833333333333333,-4.666666666666667,p,wp,0,No-violate
1353,1353,4,False,False,0,1,3,-11,21,-12,-3.0,-11.0,32,True,False,2,False,True,True,5.25,-8.25,n,wn,1,Violate
1354,1354,6,False,False,0,3,3,-30,14,-20,-3.3333333333333335,0.5,44,False,False,6,True,True,True,5.5,-8.833333333333334,e,wn,1,Violate
1355,1355,14,False,False,0,5,9,-32,30,-13,-0.9285714285714286,-5.0,62,True,False,12,True,True,True,7.714285714285714,-8.642857142857142,n,wn,1,Violate
1356,1356,12,False,False,0,10,2,-24,22,92,7.666666666666667,12.5,46,False,False,12,True,True,True,11.333333333333334,-3.6666666666666665,p,wp,0,No-violate
1357,1357,5,False,False,0,4,1,-20,22,55,11.0,18.0,42,False,False,5,True,True,True,15.0,-4.0,p,wp,0,No-violate
1358,1358,9,False,False,0,3,6,-9,14,-2,-0.2222222222222222,-2.0,23,True,False,7,True,True,True,3.3333333333333335,-3.5555555555555554,n,wn,1,Violate
1359,1359,5,False,False,0,5,0,3,26,59,11.8,7.0,23,False,False,5,True,True,True,11.8,0.0,p,wp,0,No-violate
1360,1360,8,False,True,1,3,4,-25,14,-27,-3.375,-0.5,39,False,False,8,True,True,True,2.625,-6.0,n,wn,1,Violate
1361,1361,9,False,False,0,2,7,-24,9,-78,-8.666666666666666,-8.0,33,True,False,8,True,True,True,1.2222222222222223,-9.88888888888889,n,wn,1,Violate
1362,1362,3,False,False,0,2,1,-14,19,19,6.333333333333333,14.0,33,False,False,3,True,True,True,11.0,-4.666666666666667,p,wp,0,No-violate
1363,1363,14,False,True,1,4,9,-27,16,-116,-8.285714285714286,-12.0,43,False,False,14,True,True,True,2.142857142857143,-10.428571428571429,n,wn,1,Violate
1364,1364,12,False,True,1,8,3,-17,24,68,5.666666666666667,4.5,41,True,False,11,True,True,True,8.666666666666666,-3.0,p,wp,0,No-violate
1365,1365,12,False,False,0,8,4,-13,22,73,6.083333333333333,8.0,35,False,False,12,True,True,True,8.25,-2.1666666666666665,p,wp,0,No-violate
1366,1366,1,False,False,0,0,1,-6,-6,-6,-6.0,-6.0,0,False,True,1,True,False,True,0.0,-6.0,n,wn,1,Violate
1367,1367,9,False,False,0,3,6,-24,13,-85,-9.444444444444445,-12.0,37,True,False,8,True,True,True,2.0,-11.444444444444445,n,wn,1,Violate
1368,1368,11,False,False,0,6,5,-17,29,46,4.181818181818182,2.0,46,True,False,10,True,True,True,8.181818181818182,-4.0,p,wp,0,No-violate
1369,1369,11,False,False,0,10,1,-4,22,109,9.909090909090908,12.0,26,True,False,9,True,True,True,10.272727272727273,-0.36363636363636365,p,wp,0,No-violate
1370,1370,3,False,False,0,0,3,-14,-2,-19,-6.333333333333333,-3.0,12,False,False,3,True,True,True,0.0,-6.333333333333333,n,wn,1,Violate
1371,1371,12,False,False,0,7,5,-22,18,3,0.25,1.5,40,True,False,11,True,True,True,4.666666666666667,-4.416666666666667,p,wp,0,No-violate
1372,1372,1,False,False,0,0,1,-27,-27,-27,-27.0,-27.0,0,False,True,1,False,True,True,0.0,-27.0,n,wn,1,Violate
1373,1373,1,False,False,0,0,1,-5,-5,-5,-5.0,-5.0,0,False,True,1,False,True,True,0.0,-5.0,n,wn,1,Violate
1374,1374,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1375,1375,9,False,False,0,2,7,-23,18,-35,-3.888888888888889,-4.0,41,False,False,9,True,True,True,2.3333333333333335,-6.222222222222222,n,wn,1,Violate
1376,1376,9,False,False,0,1,8,-20,4,-77,-8.555555555555555,-7.0,24,True,False,8,True,True,True,0.4444444444444444,-9.0,n,wn,1,Violate
1377,1377,11,False,False,0,6,5,-18,15,-3,-0.2727272727272727,2.0,33,False,False,11,True,True,True,4.545454545454546,-4.818181818181818,p,wn,1,Violate
1378,1378,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1379,1379,6,False,False,0,3,3,-15,20,22,3.6666666666666665,2.5,35,False,False,6,True,True,True,7.666666666666667,-4.0,e,wp,0,No-violate
1380,1380,1,False,False,0,1,0,18,18,18,18.0,18.0,0,False,True,1,True,False,True,18.0,0.0,p,wp,0,No-violate
1381,1381,3,False,False,0,2,1,-12,18,9,3.0,3.0,30,False,True,3,True,True,True,7.0,-4.0,p,wp,0,No-violate
1382,1382,13,False,True,2,4,7,-15,26,7,0.5384615384615384,-1.0,41,True,False,10,True,True,True,5.384615384615385,-4.846153846153846,n,wp,0,No-violate
1383,1383,2,False,False,0,0,2,-17,-8,-25,-12.5,-12.5,9,False,True,2,True,True,True,0.0,-12.5,n,wn,1,Violate
1384,1384,9,False,False,0,6,3,-18,27,93,10.333333333333334,16.0,45,True,False,8,True,True,True,13.666666666666666,-3.3333333333333335,p,wp,0,No-violate
1385,1385,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1386,1386,2,False,False,0,0,2,-19,-1,-20,-10.0,-10.0,18,False,True,2,False,True,True,0.0,-10.0,n,wn,1,Violate
1387,1387,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1388,1388,7,False,False,0,3,4,-15,18,-11,-1.5714285714285714,-6.0,33,False,False,7,True,True,True,4.428571428571429,-6.0,n,wn,1,Violate
1389,1389,4,False,False,0,1,3,-32,8,-73,-18.25,-24.5,40,False,False,4,True,True,True,2.0,-20.25,n,wn,1,Violate
1390,1390,12,False,False,0,3,9,-11,24,17,1.4166666666666667,-3.0,35,True,False,8,True,True,True,5.583333333333333,-4.166666666666667,n,wp,0,No-violate
1391,1391,2,False,True,1,0,1,-8,0,-8,-4.0,-4.0,8,False,True,2,True,False,True,0.0,-4.0,n,wn,1,Violate
1392,1392,2,False,False,0,2,0,9,27,36,18.0,18.0,18,False,False,2,False,True,True,18.0,0.0,p,wp,0,No-violate
1393,1393,7,False,False,0,4,3,-15,26,23,3.2857142857142856,2.0,41,False,False,7,True,True,True,7.285714285714286,-4.0,p,wp,0,No-violate
1394,1394,7,False,False,0,1,6,-34,9,-154,-22.0,-23.0,43,False,False,7,True,True,True,1.2857142857142858,-23.285714285714285,n,wn,1,Violate
1395,1395,3,False,False,0,1,2,-17,14,-5,-1.6666666666666667,-2.0,31,False,False,3,True,True,True,4.666666666666667,-6.333333333333333,n,wn,1,Violate
1396,1396,6,False,False,0,4,2,-8,23,39,6.5,5.0,31,False,False,6,True,True,True,8.5,-2.0,p,wp,0,No-violate
1397,1397,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1398,1398,14,False,False,0,8,6,-14,27,120,8.571428571428571,12.5,41,True,False,10,True,True,True,10.428571428571429,-1.8571428571428572,p,wp,0,No-violate
1399,1399,8,False,False,0,5,3,-20,20,43,5.375,11.5,40,False,False,8,True,True,True,10.0,-4.625,p,wp,0,No-violate
1400,1400,2,False,False,0,0,2,-22,-11,-33,-16.5,-16.5,11,False,True,2,True,True,True,0.0,-16.5,n,wn,1,Violate
1401,1401,11,False,True,1,3,7,-16,17,-37,-3.3636363636363638,-6.0,33,True,False,10,True,True,True,3.3636363636363638,-6.7272727272727275,n,wn,1,Violate
1402,1402,11,False,False,0,3,8,-24,8,-71,-6.454545454545454,-9.0,32,True,False,10,True,True,True,1.4545454545454546,-7.909090909090909,n,wn,1,Violate
1403,1403,10,False,True,1,4,5,-16,23,6,0.6,-1.0,39,False,False,10,True,True,True,5.4,-4.8,n,wp,0,No-violate
1404,1404,11,False,True,1,7,3,-14,16,43,3.909090909090909,4.0,30,True,False,10,True,True,True,5.909090909090909,-2.0,p,wp,0,No-violate
1405,1405,5,False,False,0,3,2,-27,19,-23,-4.6,5.0,46,True,False,4,False,True,True,6.2,-10.8,p,wn,1,Violate
1406,1406,1,False,False,0,1,0,12,12,12,12.0,12.0,0,False,True,1,True,False,True,12.0,0.0,p,wp,0,No-violate
1407,1407,13,False,True,2,3,8,-22,30,-33,-2.5384615384615383,-8.0,52,True,False,11,True,True,True,5.3076923076923075,-7.846153846153846,n,wn,1,Violate
1408,1408,11,False,False,0,7,4,-15,9,-11,-1.0,2.0,24,True,False,9,True,True,True,2.4545454545454546,-3.4545454545454546,p,wn,1,Violate
1409,1409,1,False,False,0,1,0,20,20,20,20.0,20.0,0,False,True,1,True,False,True,20.0,0.0,p,wp,0,No-violate
1410,1410,11,False,False,0,7,4,-32,33,4,0.36363636363636365,8.0,65,True,False,10,True,True,True,9.818181818181818,-9.454545454545455,p,wp,0,No-violate
1411,1411,8,False,False,0,0,8,-23,-2,-93,-11.625,-11.5,21,False,False,8,True,True,True,0.0,-11.625,n,wn,1,Violate
1412,1412,12,False,False,0,9,3,-15,18,57,4.75,5.5,33,True,False,11,True,True,True,7.166666666666667,-2.4166666666666665,p,wp,0,No-violate
1413,1413,14,False,False,0,7,7,-31,23,-54,-3.857142857142857,-0.5,54,False,False,14,True,True,True,6.857142857142857,-10.714285714285714,e,wn,1,Violate
1414,1414,11,False,True,1,5,5,-29,23,-15,-1.3636363636363635,0.0,52,True,False,10,True,True,True,7.2727272727272725,-8.636363636363637,e,wn,1,Violate
1415,1415,4,False,False,0,2,2,-25,24,-3,-0.75,-1.0,49,False,False,4,True,True,True,6.75,-7.5,e,wn,1,Violate
1416,1416,8,False,False,0,6,2,-9,17,45,5.625,7.0,26,True,False,7,True,True,True,7.625,-2.0,p,wp,0,No-violate
1417,1417,5,False,False,0,2,3,-17,15,-14,-2.8,-8.0,32,False,False,5,True,True,True,4.4,-7.2,n,wn,1,Violate
1418,1418,14,False,False,0,6,8,-17,13,-15,-1.0714285714285714,-3.5,30,True,False,12,True,True,True,3.7142857142857144,-4.785714285714286,n,wn,1,Violate
1419,1419,11,False,False,0,6,5,-22,19,14,1.2727272727272727,1.0,41,True,False,10,True,True,True,5.545454545454546,-4.2727272727272725,p,wp,0,No-violate
1420,1420,13,False,False,0,4,9,-26,18,-102,-7.846153846153846,-10.0,44,True,False,11,True,True,True,3.1538461538461537,-11.0,n,wn,1,Violate
1421,1421,11,False,False,0,7,4,-30,26,44,4.0,13.0,56,False,False,11,True,True,True,10.454545454545455,-6.454545454545454,p,wp,0,No-violate
1422,1422,7,False,False,0,4,3,-14,11,9,1.2857142857142858,3.0,25,False,False,7,True,True,True,4.428571428571429,-3.142857142857143,p,wp,0,No-violate
1423,1423,1,False,False,0,1,0,21,21,21,21.0,21.0,0,False,True,1,False,True,True,21.0,0.0,p,wp,0,No-violate
1424,1424,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1425,1425,5,False,False,0,3,2,-16,12,8,1.6,9.0,28,False,False,5,True,True,True,6.2,-4.6,p,wp,0,No-violate
1426,1426,8,False,False,0,4,4,-24,13,-46,-5.75,0.0,37,True,False,7,True,True,True,3.0,-8.75,e,wn,1,Violate
1427,1427,7,False,False,0,4,3,-17,26,31,4.428571428571429,10.0,43,True,False,6,True,True,True,10.857142857142858,-6.428571428571429,p,wp,0,No-violate
1428,1428,6,False,False,0,1,5,-19,3,-45,-7.5,-5.5,22,False,False,6,True,True,True,0.5,-8.0,n,wn,1,Violate
1429,1429,9,False,False,0,4,5,-17,14,-19,-2.111111111111111,-1.0,31,False,False,9,True,True,True,4.222222222222222,-6.333333333333333,n,wn,1,Violate
1430,1430,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1431,1431,13,False,False,0,8,5,-10,22,39,3.0,5.0,32,True,False,10,True,True,True,5.6923076923076925,-2.6923076923076925,p,wp,0,No-violate
1432,1432,9,False,False,0,4,5,-18,15,3,0.3333333333333333,-1.0,33,True,False,8,True,True,True,4.888888888888889,-4.555555555555555,n,wp,0,No-violate
1433,1433,14,False,False,0,2,12,-17,14,-88,-6.285714285714286,-8.5,31,True,False,11,True,True,True,1.2142857142857142,-7.5,n,wn,1,Violate
1434,1434,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1435,1435,7,False,True,1,3,3,-27,27,3,0.42857142857142855,0.0,54,False,False,7,True,True,True,8.857142857142858,-8.428571428571429,e,wp,0,No-violate
1436,1436,14,False,False,0,7,7,-23,28,16,1.1428571428571428,3.5,51,True,False,12,True,True,True,7.5,-6.357142857142857,e,wp,0,No-violate
1437,1437,2,False,False,0,1,1,-25,15,-10,-5.0,-5.0,40,False,False,2,False,True,True,7.5,-12.5,e,wn,1,Violate
1438,1438,4,False,False,0,3,1,-15,24,21,5.25,6.0,39,False,False,4,True,True,True,9.0,-3.75,p,wp,0,No-violate
1439,1439,6,False,True,1,4,1,-18,24,24,4.0,3.0,42,False,False,6,True,False,True,7.0,-3.0,p,wp,0,No-violate
1440,1440,10,False,False,0,4,6,-26,27,6,0.6,-4.5,53,False,False,10,True,True,True,7.8,-7.2,n,wp,0,No-violate
1441,1441,10,False,True,1,2,7,-28,13,-108,-10.8,-15.0,41,True,False,9,True,True,True,2.5,-13.3,n,wn,1,Violate
1442,1442,6,False,True,1,2,3,-13,27,11,1.8333333333333333,-5.0,40,False,False,6,True,True,True,7.5,-5.666666666666667,n,wp,0,No-violate
1443,1443,12,False,False,0,3,9,-22,17,-75,-6.25,-7.0,39,True,False,9,True,True,True,1.75,-8.0,n,wn,1,Violate
1444,1444,12,False,False,0,3,9,-27,25,-125,-10.416666666666666,-17.0,52,True,False,11,True,True,True,4.583333333333333,-15.0,n,wn,1,Violate
1445,1445,8,False,True,1,3,4,-30,19,-17,-2.125,-2.0,49,False,False,8,True,True,True,6.125,-8.25,n,wn,1,Violate
1446,1446,3,False,False,0,1,2,-6,16,8,2.6666666666666665,-2.0,22,False,False,3,True,False,True,5.333333333333333,-2.6666666666666665,n,wp,0,No-violate
1447,1447,8,False,False,0,4,4,-29,15,-21,-2.625,2.0,44,True,False,7,True,True,True,6.375,-9.0,e,wn,1,Violate
1448,1448,10,False,False,0,4,6,-14,9,-22,-2.2,-2.0,23,True,False,8,True,True,True,2.4,-4.6,n,wn,1,Violate
1449,1449,5,False,False,0,2,3,-22,27,0,0.0,-6.0,49,True,False,4,True,True,True,6.8,-6.8,n,we,0,No-violate
1450,1450,8,False,False,0,4,4,-27,26,-33,-4.125,-6.5,53,False,False,8,True,True,True,6.875,-11.0,e,wn,1,Violate
1451,1451,12,False,False,0,7,5,-10,23,16,1.3333333333333333,2.0,33,True,False,9,True,True,True,4.916666666666667,-3.5833333333333335,p,wp,0,No-violate
1452,1452,14,False,False,0,8,6,-25,24,23,1.6428571428571428,3.0,49,True,False,11,True,True,True,9.357142857142858,-7.714285714285714,p,wp,0,No-violate
1453,1453,8,False,True,1,2,5,-20,22,-45,-5.625,-6.5,42,True,False,7,True,True,True,3.25,-8.875,n,wn,1,Violate
1454,1454,5,False,False,0,2,3,-24,22,-9,-1.8,-2.0,46,False,False,5,True,True,True,6.0,-7.8,n,wn,1,Violate
1455,1455,9,False,False,0,5,4,-22,21,8,0.8888888888888888,5.0,43,False,False,9,True,True,True,6.222222222222222,-5.333333333333333,p,wp,0,No-violate
1456,1456,14,False,True,1,4,9,-25,19,-60,-4.285714285714286,-4.5,44,True,False,13,True,True,True,4.142857142857143,-8.428571428571429,n,wn,1,Violate
1457,1457,10,False,False,0,5,5,-25,14,-38,-3.8,0.0,39,True,False,9,True,True,True,3.8,-7.6,e,wn,1,Violate
1458,1458,7,False,False,0,3,4,-27,15,-42,-6.0,-2.0,42,True,False,6,True,True,True,2.7142857142857144,-8.714285714285714,n,wn,1,Violate
1459,1459,6,False,False,0,3,3,-15,12,-11,-1.8333333333333333,-3.5,27,False,False,6,True,True,True,3.6666666666666665,-5.5,e,wn,1,Violate
1460,1460,12,False,False,0,5,7,-29,28,-53,-4.416666666666667,-15.5,57,False,False,12,True,True,True,7.416666666666667,-11.833333333333334,n,wn,1,Violate
1461,1461,7,False,False,0,1,6,-26,3,-88,-12.571428571428571,-17.0,29,False,False,7,True,True,True,0.42857142857142855,-13.0,n,wn,1,Violate
1462,1462,5,False,True,1,2,2,-25,7,-35,-7.0,0.0,32,False,False,5,True,True,True,2.0,-9.0,e,wn,1,Violate
1463,1463,14,False,False,0,12,2,-17,27,156,11.142857142857142,15.5,44,True,False,13,True,True,True,12.857142857142858,-1.7142857142857142,p,wp,0,No-violate
1464,1464,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1465,1465,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1466,1466,4,False,False,0,1,3,-16,10,-25,-6.25,-9.5,26,False,False,4,True,True,True,2.5,-8.75,n,wn,1,Violate
1467,1467,4,False,False,0,2,2,-23,17,-13,-3.25,-3.5,40,False,False,4,True,True,True,8.0,-11.25,e,wn,1,Violate
1468,1468,10,False,False,0,4,6,-26,25,-19,-1.9,-13.0,51,True,False,8,True,True,True,8.3,-10.2,n,wn,1,Violate
1469,1469,6,False,False,0,1,5,-15,1,-49,-8.166666666666666,-9.0,16,True,False,5,True,True,True,0.16666666666666666,-8.333333333333334,n,wn,1,Violate
1470,1470,1,False,False,0,0,1,-18,-18,-18,-18.0,-18.0,0,False,True,1,True,False,True,0.0,-18.0,n,wn,1,Violate
1471,1471,9,False,False,0,5,4,-24,17,-4,-0.4444444444444444,2.0,41,True,False,8,True,True,True,6.888888888888889,-7.333333333333333,p,wn,1,Violate
1472,1472,4,False,False,0,3,1,-13,29,40,10.0,12.0,42,False,False,4,False,True,True,13.25,-3.25,p,wp,0,No-violate
1473,1473,6,False,False,0,2,4,-18,7,-29,-4.833333333333333,-3.0,25,True,False,5,True,True,True,2.1666666666666665,-7.0,n,wn,1,Violate
1474,1474,14,False,False,0,7,7,-27,24,4,0.2857142857142857,1.0,51,True,False,11,True,True,True,8.357142857142858,-8.071428571428571,e,wp,0,No-violate
1475,1475,6,False,False,0,6,0,3,28,87,14.5,13.5,25,False,False,6,True,True,True,14.5,0.0,p,wp,0,No-violate
1476,1476,13,False,True,2,4,7,-24,16,-59,-4.538461538461538,-2.0,40,True,False,11,True,True,True,3.0,-7.538461538461538,n,wn,1,Violate
1477,1477,4,False,False,0,2,2,-10,6,-5,-1.25,-0.5,16,False,False,4,True,True,True,2.0,-3.25,e,wn,1,Violate
1478,1478,12,False,True,1,6,5,-20,23,57,4.75,5.5,43,True,False,11,True,True,True,8.416666666666666,-3.6666666666666665,p,wp,0,No-violate
1479,1479,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1480,1480,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
1481,1481,11,False,False,0,5,6,-29,15,-81,-7.363636363636363,-10.0,44,False,False,11,True,True,True,2.272727272727273,-9.636363636363637,n,wn,1,Violate
1482,1482,3,False,False,0,3,0,10,13,35,11.666666666666666,12.0,3,False,False,3,True,True,True,11.666666666666666,0.0,p,wp,0,No-violate
1483,1483,4,False,False,0,1,3,-19,20,-31,-7.75,-16.0,39,True,False,3,True,True,True,5.0,-12.75,n,wn,1,Violate
1484,1484,6,False,False,0,2,4,-17,17,-7,-1.1666666666666667,-3.5,34,False,False,6,True,True,True,4.666666666666667,-5.833333333333333,n,wn,1,Violate
1485,1485,13,False,False,0,8,5,-15,22,61,4.6923076923076925,7.0,37,True,False,11,True,True,True,9.153846153846153,-4.461538461538462,p,wp,0,No-violate
1486,1486,10,False,False,0,4,6,-17,12,-19,-1.9,-4.5,29,False,False,10,True,True,True,3.5,-5.4,n,wn,1,Violate
1487,1487,7,False,False,0,5,2,-16,17,29,4.142857142857143,12.0,33,True,False,6,True,True,True,8.285714285714286,-4.142857142857143,p,wp,0,No-violate
1488,1488,13,False,True,1,3,9,-20,12,-78,-6.0,-8.0,32,True,False,11,True,True,True,1.3846153846153846,-7.384615384615385,n,wn,1,Violate
