,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1452,"[-23, -25, -23, -6, 4, 18, 21, 2, 24, -19, 18, -12, 20, 24]","[24, -6, 24, -19, 2, -23, 18, -12, 18, -25, 4, 21, -23, 20]","[-21, -23, -21, -4, 6, 20, 23, 4, 26, -17, 20, -10, 22, 26]","[-46, -50, -46, -12, 8, 36, 42, 4, 48, -38, 36, -24, 40, 48]","[-0.043478260869565216, -0.04, -0.043478260869565216, -0.16666666666666666, 0.25, 0.05555555555555555, 0.047619047619047616, 0.5, 0.041666666666666664, -0.05263157894736842, 0.05555555555555555, -0.08333333333333333, 0.05, 0.041666666666666664]","[-23, -25, -23, -6, 4, 18, 21, 2, 24, -19, 18, -12, 20, 2, 24]","[-23, -25, -23, -6, 4, 21, 2, 24, -19, 18, -12, 20, 24]","[-1.3243688810907976, -1.4318538917300507, -1.3243688810907976, -0.4107462906571459, 0.12667876253911978, 0.8790738370138919, 1.0403013529727716, 0.019193751899866638, 1.2015288689316512, -1.1093988598122912, 0.8790738370138919, -0.7332013225749053, 0.9865588476531449, 1.2015288689316512]","[1.2015288689316512, -0.4107462906571459, 1.2015288689316512, -1.1093988598122912, 0.019193751899866638, -1.3243688810907976, 0.8790738370138919, -0.7332013225749053, 0.8790738370138919, -1.4318538917300507, 0.12667876253911978, 1.0403013529727716, -1.3243688810907976, 0.9865588476531449]","[-1.3243688810907976, -1.4318538917300507, -1.3243688810907976, -0.4107462906571459, 0.12667876253911978, 0.8790738370138919, 1.0403013529727716, 0.019193751899866638, 1.2015288689316512, -1.1093988598122912, 0.8790738370138919, -0.7332013225749053, 0.9865588476531449, 1.2015288689316512]","[-1.3243688810907976, -1.4318538917300507, -1.3243688810907976, -0.4107462906571459, 0.12667876253911978, 0.8790738370138919, 1.0403013529727716, 0.019193751899866638, 1.2015288689316512, -1.1093988598122912, 0.8790738370138919, -0.7332013225749053, 0.9865588476531449, 1.2015288689316512]","[-0.5572770490445081, -0.5350549619027533, -0.5572770490445081, -1.344309301981662, 1.3177115535410646, 0.07543515429712541, 0.024729995144311564, 2.9149240668547005, -0.013298874220298818, -0.615756225733337, 0.07543515429712541, -0.8119051308771169, 0.03994154289015575, -0.013298874220298818]","[-1.3721596737499022, -1.4834158635134078, -1.3721596737499022, -0.42648206076010475, 0.12979888805742315, 0.9085922164019622, 1.0754765010472205, 0.01854269829391759, 1.242360785692479, -1.149647294222891, 0.9085922164019622, -0.7602506300506214, 1.0198484061654678, 0.01854269829391759, 1.242360785692479]","[-1.2487153417509944, -1.3555133644007507, -1.2487153417509944, -0.3409321492280676, 0.19305796402071299, 1.10084115654364, 0.08625994137095686, 1.2610381905182741, -1.0351192964514822, 0.9406441225690059, -0.661326217177336, 1.0474421452187619, 1.2610381905182741]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1453,"[4, -19, -19, -20, -11, 22, -2, 0]","[-19, -19, 4, 0, -2, -11, 22, -20]","[6, -17, -17, -18, -9, 24, 0, 2]","[8, -38, -38, -40, -22, 44, -4, 0]","[0.25, -0.05263157894736842, -0.05263157894736842, -0.05, -0.09090909090909091, 0.045454545454545456, -0.5, 'ZeroDivisionError']","[4, -19, -19, -20, -11, 2, 22, -2, 0]","[4, -19, -19, -20, -11, 22, 0]","[0.7043501346689609, -0.9787722650594652, -0.9787722650594652, -1.0519514998302664, -0.3933383868930561, 2.0215763605433814, 0.26527472604415414, 0.4116331955857564]","[-0.9787722650594652, -0.9787722650594652, 0.7043501346689609, 0.4116331955857564, 0.26527472604415414, -0.3933383868930561, 2.0215763605433814, -1.0519514998302664]","[0.7043501346689609, -0.9787722650594652, -0.9787722650594652, -1.0519514998302664, -0.3933383868930561, 2.0215763605433814, 0.26527472604415414, 0.4116331955857564]","[0.7043501346689609, -0.9787722650594652, -0.9787722650594652, -1.0519514998302664, -0.3933383868930561, 2.0215763605433814, 0.26527472604415414, 0.4116331955857564]",error,"[0.6698283523166348, -1.085291507551003, -1.085291507551003, -1.161601066675683, -0.4748150345535639, 0.5172092340672749, 2.043400416560873, 0.21197099756855528, 0.3645901158179151]","[0.6978245063990418, -0.8845662757170953, -0.8845662757170953, -0.9533658749395361, -0.33416948193756935, 1.9362172924029752, 0.4226261095092789]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
1454,"[-2, 8, -24, 22, -13]","[-13, -2, 8, -24, 22]","[0, 10, -22, 24, -11]","[-4, 16, -48, 44, -26]","[-0.5, 0.125, -0.041666666666666664, 0.045454545454545456, -0.07692307692307693]","[-2, 2, 8, -24, 22, -13]","[-2, 8, 22, -13]","[-0.01249609558010153, 0.6123086834249751, -1.38706660939127, 1.4870353740320825, -0.6997813524856857]","[-0.6997813524856857, -0.01249609558010153, 0.6123086834249751, -1.38706660939127, 1.4870353740320825]","[-0.012496095580101533, 0.6123086834249751, -1.38706660939127, 1.4870353740320825, -0.6997813524856857]","[-0.01249609558010153, 0.6123086834249751, -1.38706660939127, 1.4870353740320825, -0.6997813524856857]","[-1.8921873796436697, 0.9896231353631975, 0.22114033136136618, 0.6228472516350506, 0.058576661284055684]","[-0.05677055089808117, 0.2157280934127085, 0.6244760598788929, -1.555513094607424, 1.5782213149666566, -0.8061418227527527]","[-0.446034721233751, 0.32967783743364204, 1.4156754195679921, -1.2993185357678834]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1455,"[-9, 21, -22, -2, 11, 5, -15, 7, 12]","[-9, 7, 12, 21, 11, -22, 5, -15, -2]","[-7, 23, -20, 0, 13, 7, -13, 9, 14]","[-18, 42, -44, -4, 22, 10, -30, 14, 24]","[-0.1111111111111111, 0.047619047619047616, -0.045454545454545456, -0.5, 0.09090909090909091, 0.2, -0.06666666666666667, 0.14285714285714285, 0.08333333333333333]","[-9, 21, -22, 2, -2, 11, 5, -15, 7, 12]","[-9, 21, -22, -2, 11, 5, 7, 12]","[-0.7494620582964705, 1.5241868826029343, -1.7347099326862125, -0.21894397208660935, 0.7663039023031327, 0.31157411412325176, -1.2041918464763515, 0.4631507101832121, 0.8420922003331128]","[-0.7494620582964705, 0.4631507101832121, 0.8420922003331128, 1.5241868826029343, 0.7663039023031327, -1.7347099326862125, 0.31157411412325176, -1.2041918464763515, -0.21894397208660935]","[-0.7494620582964705, 1.5241868826029343, -1.7347099326862125, -0.21894397208660935, 0.7663039023031327, 0.31157411412325176, -1.2041918464763515, 0.4631507101832121, 0.8420922003331128]","[-0.7494620582964705, 1.5241868826029343, -1.7347099326862125, -0.21894397208660935, 0.7663039023031327, 0.31157411412325176, -1.2041918464763515, 0.4631507101832121, 0.8420922003331128]","[-0.47827616714758847, 0.3336820005213003, -0.14242074324818443, -2.467573677936366, 0.55512513715827, 1.1131618414834337, -0.25092788020029955, 0.8208569011226337, 0.5163725882468004]","[-0.7985957062499249, 1.5971914124998499, -1.8367701243748273, 0.07985957062499249, -0.23957871187497748, 0.7985957062499249, 0.31943828249996997, -1.2777531299998799, 0.47915742374995496, 0.8784552768749174]","[-0.9377486353851523, 1.4313005487457588, -1.9643366151752137, -0.384970492421273, 0.6416174873687884, 0.16780765054260618, 0.3257442628180003, 0.7205857935064854]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1456,"[18, -4, -9, -20, -4, -25, 19, -19, -22, 12, 9, -10, 0, -5]","[-22, -9, -19, 9, -4, 19, -20, -10, -5, -4, 0, 12, 18, -25]","[20, -2, -7, -18, -2, -23, 21, -17, -20, 14, 11, -8, 2, -3]","[36, -8, -18, -40, -8, -50, 38, -38, -44, 24, 18, -20, 0, -10]","[0.05555555555555555, -0.25, -0.1111111111111111, -0.05, -0.25, -0.04, 0.05263157894736842, -0.05263157894736842, -0.045454545454545456, 0.08333333333333333, 0.1111111111111111, -0.1, 'ZeroDivisionError', -0.2]","[18, -4, -9, 2, -20, -4, -25, 19, -19, -22, 12, 9, -10, 0, -5]","[18, -4, -9, -20, -4, -25, 19, -19, -22, 12, 9, -10, 0]","[1.5869696040128969, 0.02034576415401149, -0.33570510854118973, -1.1190170284706324, 0.02034576415401149, -1.4750679011658336, 1.658179778551937, -1.0478068539315923, -1.261437377548713, 1.1597085567786554, 0.9460780331615346, -0.40691528308023, 0.3051864623101725, -0.05086441038502876]","[-1.261437377548713, -0.33570510854118973, -1.0478068539315923, 0.9460780331615346, 0.02034576415401149, 1.658179778551937, -1.1190170284706324, -0.40691528308023, -0.05086441038502876, 0.02034576415401149, 0.3051864623101725, 1.1597085567786554, 1.5869696040128969, -1.4750679011658336]","[1.5869696040128969, 0.02034576415401149, -0.33570510854118973, -1.1190170284706324, 0.02034576415401149, -1.4750679011658336, 1.658179778551937, -1.0478068539315923, -1.261437377548713, 1.1597085567786554, 0.9460780331615346, -0.40691528308023, 0.3051864623101725, -0.05086441038502876]","[1.5869696040128969, 0.02034576415401149, -0.33570510854118973, -1.1190170284706324, 0.02034576415401149, -1.4750679011658336, 1.658179778551937, -1.0478068539315923, -1.261437377548713, 1.1597085567786554, 0.9460780331615346, -0.40691528308023, 0.3051864623101725, -0.05086441038502876]",error,"[1.6011243249781077, -0.00976295320108602, -0.3758736982418118, 0.429569940847785, -1.1813173373314088, -0.00976295320108602, -1.5474280823721345, 1.6743464739862528, -1.1080951883232635, -1.327761635347699, 1.1617914309292368, 0.9421249839048011, -0.449095847249957, 0.28312564283149466, -0.08298510220923119]","[1.5256236721084133, 0.01583692393192125, -0.3272964279263724, -1.0821898020146186, 0.01583692393192125, -1.425323153872912, 1.594250342480072, -1.0135631316429599, -1.219443142757936, 1.1138636498784609, 0.9079836387634846, -0.39592309829803113, 0.2903436054185562]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
1457,"[7, 14, -13, -22, -25, -3, -13, 4, 10, 3]","[3, -25, 14, 10, 4, 7, -13, -3, -22, -13]","[9, 16, -11, -20, -23, -1, -11, 6, 12, 5]","[14, 28, -26, -44, -50, -6, -26, 8, 20, 6]","[0.14285714285714285, 0.07142857142857142, -0.07692307692307693, -0.045454545454545456, -0.04, -0.3333333333333333, -0.07692307692307693, 0.25, 0.1, 0.3333333333333333]","[7, 14, -13, -22, -25, -3, -13, 4, 2, 10, 3]","[7, 14, -13, -22, -3, -13, 4, 10, 3]","[0.8328415929421082, 1.3726463291082895, -0.709457653246981, -1.4034923140320712, -1.6348372009604346, 0.06169196984756356, -0.709457653246981, 0.6014967060137448, 1.0641864798704717, 0.5243817437042904]","[0.5243817437042904, -1.6348372009604346, 1.3726463291082895, 1.0641864798704717, 0.6014967060137448, 0.8328415929421082, -0.709457653246981, 0.06169196984756356, -1.4034923140320712, -0.709457653246981]","[0.8328415929421082, 1.3726463291082895, -0.709457653246981, -1.4034923140320712, -1.6348372009604346, 0.061691969847563574, -0.709457653246981, 0.6014967060137448, 1.0641864798704717, 0.5243817437042904]","[0.8328415929421082, 1.3726463291082895, -0.709457653246981, -1.4034923140320712, -1.6348372009604346, 0.06169196984756356, -0.709457653246981, 0.6014967060137448, 1.0641864798704717, 0.5243817437042904]","[0.6119983028734353, 0.2158882751240158, -0.6068017825093941, -0.43229177028412524, -0.4020433681650787, -2.028735215456028, -0.6068017825093941, 1.2061633444975646, 0.3743322862237836, 1.6682917102052208]","[0.8233929808114273, 1.3844660739307184, -0.7796729995294045, -1.5010526906827788, -1.7415125877339037, 0.02185999064101136, -0.7796729995294045, 0.5829330837603025, 0.42262648572621936, 1.063852877862552, 0.5027797847432609]","[0.7367883976130072, 1.3475472008974738, -1.0082367546283255, -1.7934980731369257, -0.13572417850765922, -1.0082367546283255, 0.4750346247768073, 0.9985421704492071, 0.38778336716474066]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1458,"[-2, -12, -27, 2, 15, -20, 2]","[2, 15, 2, -27, -12, -2, -20]","[0, -10, -25, 4, 17, -18, 4]","[-4, -24, -54, 4, 30, -40, 4]","[-0.5, -0.08333333333333333, -0.037037037037037035, 0.5, 0.06666666666666667, -0.05, 0.5]","[-2, -12, -27, 2, 15, 2, -20, 2]","[-2, -12, 2, 15, -20, 2]","[0.29837930001470525, -0.4475689500220579, -1.5664913250772026, 0.5967586000294105, 1.5664913250772026, -1.0443275500514684, 0.5967586000294105]","[0.5967586000294105, 1.5664913250772026, 0.5967586000294105, -1.5664913250772026, -0.4475689500220579, 0.29837930001470525, -1.0443275500514684]","[0.29837930001470525, -0.4475689500220579, -1.5664913250772026, 0.5967586000294105, 1.5664913250772026, -1.0443275500514684, 0.5967586000294105]","[0.29837930001470525, -0.4475689500220579, -1.5664913250772026, 0.5967586000294105, 1.5664913250772026, -1.0443275500514684, 0.5967586000294105]","[-1.7086761428244521, -0.4296053610048171, -0.28748638524707987, 1.361093733542672, 0.030860120450251546, -0.3272796984592463, 1.361093733542672]","[0.23408229439226114, -0.5461920202486094, -1.716603492209915, 0.5461920202486094, 1.560548629281741, 0.5461920202486094, -1.1704114719613057, 0.5461920202486094]","[0.04491642092668876, -0.8534119976070864, 0.4042477883401988, 1.5720747324341064, -1.5720747324341064, 0.4042477883401988]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1459,"[-8, -10, 9, 1, 12, -15]","[-15, -10, -8, 12, 1, 9]","[-6, -8, 11, 3, 14, -13]","[-16, -20, 18, 2, 24, -30]","[-0.125, -0.1, 0.1111111111111111, 1.0, 0.08333333333333333, -0.06666666666666667]","[-8, 2, -10, 9, 1, 12, -15]","[-8, -10, 9, 1, -15]","[-0.6193390307156318, -0.8202057433801608, 1.0880280269328666, 0.2845611762747497, 1.3893280959296603, -1.322372525041484]","[-1.3223725250414837, -0.8202057433801607, -0.6193390307156317, 1.3893280959296601, 0.28456117627474964, 1.0880280269328664]","[-0.6193390307156318, -0.8202057433801608, 1.0880280269328666, 0.2845611762747497, 1.3893280959296603, -1.322372525041484]","[-0.6193390307156318, -0.8202057433801608, 1.0880280269328666, 0.2845611762747497, 1.3893280959296603, -1.322372525041484]","[-0.7059576252173695, -0.6418875214161293, -0.10085108931676709, 2.177197045838442, -0.17204009354036737, -0.5564607163478088]","[-0.7207775147547996, 0.35272091147575296, -0.93547720000091, 1.1041698098371397, 0.2453710688526977, 1.4262193377063055, -1.4722264131161862]","[-0.39783092062077274, -0.6318491092212273, 1.5913236824830908, 0.6552509280812726, -1.2168945807223637]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
1460,"[-24, -18, 24, 23, 28, 2, -15, -16, -21, -29, 12, -19]","[-15, 28, 24, 23, -19, -29, -24, -16, -18, 12, 2, -21]","[-22, -16, 26, 25, 30, 4, -13, -14, -19, -27, 14, -17]","[-48, -36, 48, 46, 56, 4, -30, -32, -42, -58, 24, -38]","[-0.041666666666666664, -0.05555555555555555, 0.041666666666666664, 0.043478260869565216, 0.03571428571428571, 0.5, -0.06666666666666667, -0.0625, -0.047619047619047616, -0.034482758620689655, 0.08333333333333333, -0.05263157894736842]","[-24, -18, 24, 23, 28, 2, 2, -15, -16, -21, -29, 12, -19]","[-24, -18, 24, 23, 28, 2, -15, -16, -29, 12, -19]","[-0.9764327528702205, -0.6772703775227487, 1.4168662499095541, 1.3670058540183088, 1.616307833474535, 0.3199375403021574, -0.5276891898490127, -0.577549585740258, -0.8268515651964845, -1.225734732326447, 0.8185414992146105, -0.7271307734139939]","[-0.5276891898490127, 1.616307833474535, 1.4168662499095541, 1.3670058540183088, -0.7271307734139939, -1.225734732326447, -0.9764327528702205, -0.577549585740258, -0.6772703775227487, 0.8185414992146105, 0.3199375403021574, -0.8268515651964845]","[-0.9764327528702202, -0.6772703775227487, 1.416866249909554, 1.3670058540183085, 1.6163078334745349, 0.31993754030215726, -0.5276891898490127, -0.577549585740258, -0.8268515651964844, -1.2257347323264467, 0.8185414992146103, -0.7271307734139939]","[-0.9764327528702205, -0.6772703775227487, 1.4168662499095541, 1.3670058540183088, 1.616307833474535, 0.3199375403021574, -0.5276891898490127, -0.577549585740258, -0.8268515651964845, -1.225734732326447, 0.8185414992146105, -0.7271307734139939]","[-0.4671298459491308, -0.5594768030933583, 0.08695189691623362, 0.09899715219591547, 0.04737462956870759, 3.1344014826757385, -0.6333543688087402, -0.605650281665472, -0.506707113296657, -0.41936417846073737, 0.36399276834891586, -0.5400353384314157]","[-1.0378410449259174, -0.7276816521894364, 1.4434340969659312, 1.3917408648431844, 1.6502070254569186, 0.30618299026550055, 0.30618299026550055, -0.5726019558211958, -0.6242951879439427, -0.8827613485576769, -1.2963072055396516, 0.823115311492969, -0.7793748843121832]","[-1.0396586128762737, -0.7438936626614716, 1.3264609888421424, 1.2771668304730086, 1.523637622318677, 0.24198950472120165, -0.5960111875540707, -0.6453053459232043, -1.286129404721942, 0.7349310884125383, -0.7931878210306053]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1461,"[-2, -24, -26, -19, -3, -17, 3]","[-2, -17, -19, -26, -3, -24, 3]","[0, -22, -24, -17, -1, -15, 5]","[-4, -48, -52, -38, -6, -34, 6]","[-0.5, -0.041666666666666664, -0.038461538461538464, -0.05263157894736842, -0.3333333333333333, -0.058823529411764705, 0.3333333333333333]","[-2, -24, -26, -19, -3, 2, -17, 3]","[-2, -26, -19, -3, -17, 3]","[0.9780969557190443, -1.0574021142908587, -1.242447484291759, -0.5947886892886081, 0.8855742707185942, -0.4097433192877078, 1.440710380721295]","[0.9780969557190443, -0.4097433192877078, -0.5947886892886081, -1.242447484291759, 0.8855742707185942, -1.0574021142908587, 1.440710380721295]","[0.9780969557190443, -1.0574021142908587, -1.242447484291759, -0.5947886892886081, 0.8855742707185942, -0.4097433192877078, 1.440710380721295]","[0.9780969557190443, -1.0574021142908587, -1.242447484291759, -0.5947886892886081, 0.8855742707185942, -0.4097433192877078, 1.440710380721295]","[-1.6510423487389263, 0.23510731973555382, 0.24829717755705366, 0.18998412192515957, -0.9651697420209333, 0.16450278669105456, 1.7783206848510376]","[0.7812577852128293, -1.1830475033222843, -1.3616207113709309, -0.7366144832006676, 0.6919711811885059, 1.1384042013101225, -0.5580412751520208, 1.227690805334446]","[0.8230156191827939, -1.4561045570157123, -0.791361172291148, 0.728052278507856, -0.6014344909412725, 1.2978323225574826]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1462,"[7, -25, -20, 3, 0]","[0, -20, 3, 7, -25]","[9, -23, -18, 5, 2]","[14, -50, -40, 6, 0]","[0.14285714285714285, -0.04, -0.05, 0.3333333333333333, 'ZeroDivisionError']","[7, -25, -20, 3, 0, 2]","[7, -20, 3, 0]","[1.0814116117305566, -1.390386357939287, -1.004167925178374, 0.7724368655218261, 0.5407058058652783]","[0.5407058058652783, -1.004167925178374, 0.7724368655218261, 1.0814116117305566, -1.390386357939287]","[1.0814116117305566, -1.390386357939287, -1.004167925178374, 0.7724368655218261, 0.5407058058652783]","[1.0814116117305566, -1.390386357939287, -1.004167925178374, 0.7724368655218261, 0.5407058058652783]",error,"[1.017516383841545, -1.5873255587928103, -1.1803190052561923, 0.6919111410122507, 0.4477072088902799, 0.6105098303049271]","[0.9130817295312041, -1.6819926596627446, 0.528626264465434, 0.24028466566610635]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
1463,"[-17, 27, 23, 5, 25, 16, 4, 18, 20, -7, 1, 3, 15, 23]","[15, -17, -7, 23, 25, 20, 4, 3, 27, 1, 5, 23, 18, 16]","[-15, 29, 25, 7, 27, 18, 6, 20, 22, -5, 3, 5, 17, 25]","[-34, 54, 46, 10, 50, 32, 8, 36, 40, -14, 2, 6, 30, 46]","[-0.058823529411764705, 0.037037037037037035, 0.043478260869565216, 0.2, 0.04, 0.0625, 0.25, 0.05555555555555555, 0.05, -0.14285714285714285, 1.0, 0.3333333333333333, 0.06666666666666667, 0.043478260869565216]","[-17, 27, 23, 2, 5, 25, 16, 4, 18, 20, -7, 1, 3, 15, 23]","[-17, 27, 23, 5, 25, 16, 4, 18, -7, 1, 3, 15, 23]","[-2.2112509678658685, 1.2459332864624943, 0.9316438087962796, -0.48265884070168696, 1.088788547629387, 0.3816372228804037, -0.5612312101182406, 0.5387819617135111, 0.6959267005466185, -1.4255272737003313, -0.7969483183679018, -0.6398035795347944, 0.30306485346385004, 0.9316438087962796]","[0.30306485346385004, -2.2112509678658685, -1.4255272737003315, 0.9316438087962797, 1.0887885476293873, 0.6959267005466186, -0.5612312101182407, -0.6398035795347945, 1.2459332864624946, -0.7969483183679019, -0.482658840701687, 0.9316438087962797, 0.5387819617135112, 0.38163722288040375]","[-2.2112509678658685, 1.2459332864624943, 0.9316438087962796, -0.48265884070168696, 1.088788547629387, 0.3816372228804037, -0.5612312101182406, 0.5387819617135111, 0.6959267005466185, -1.4255272737003313, -0.7969483183679018, -0.6398035795347944, 0.30306485346385004, 0.9316438087962796]","[-2.2112509678658685, 1.2459332864624943, 0.9316438087962796, -0.48265884070168696, 1.088788547629387, 0.3816372228804037, -0.5612312101182406, 0.5387819617135111, 0.6959267005466185, -1.4255272737003313, -0.7969483183679018, -0.6398035795347944, 0.30306485346385004, 0.9316438087962796]","[-0.757740835437221, -0.3950583937421967, -0.3706884273041911, 0.22150175713934475, -0.3838482091807141, -0.29872087016695587, 0.4106736216143631, -0.3249947402329306, -0.3460138362857104, -1.075676742117924, 3.2482515887396386, 0.7259600624060604, -0.282956548127371, -0.3706884273041911]","[-2.201735285001156, 1.3167763084631612, 0.9969116181482233, -0.6823780060052009, -0.44247948826899747, 1.1568439633056922, 0.43714841009708183, -0.5224456608477319, 0.5970807552545508, 0.7570131004120197, -1.4020735592138112, -0.7623441785839353, -0.6024118334264664, 0.3571822375183474, 0.9969116181482233]","[-2.1190769047712403, 1.2761947745821196, 0.9675337128227232, -0.4214410650945604, 1.1218642437024213, 0.42737685474377957, -0.4986063305344095, 0.5817073856234777, -1.3474242503727494, -0.7301021268539567, -0.5757715959742585, 0.3502115893039305, 0.9675337128227232]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
1464,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1465,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1466,"[10, -6, -13, -16]","[-16, -13, 10, -6]","[12, -4, -11, -14]","[20, -12, -26, -32]","[0.1, -0.16666666666666666, -0.07692307692307693, -0.0625]","[10, -6, -13, -16, 2]","[10, -13, -16]","[1.6154366522760915, 0.02485287157347833, -0.6710275324839149, -0.9692619913656548]","[-0.9692619913656548, -0.6710275324839149, 1.6154366522760915, 0.02485287157347833]","[1.6154366522760915, 0.02485287157347833, -0.6710275324839149, -0.9692619913656548]","[1.6154366522760915, 0.02485287157347833, -0.6710275324839149, -0.9692619913656548]","[1.5758185601035817, -1.197488773595371, -0.26416419013899284, -0.11416559636921772]","[1.52348056481167, -0.14608717744769442, -0.8765230646861664, -1.1895670163597973, 0.6886966936819878]","[1.406328365929214, -0.5740115779302916, -0.8323167879989227]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1467,"[-23, 17, 15, -22]","[15, 17, -23, -22]","[-21, 19, 17, -20]","[-46, 34, 30, -44]","[-0.043478260869565216, 0.058823529411764705, 0.06666666666666667, -0.045454545454545456]","[-23, 17, 15, 2, -22]","[-23, 15, -22]","[-1.02510990215696, 1.0510620515786553, 0.9472534538918745, -0.9732056033135698]","[0.9472534538918745, 1.0510620515786553, -1.02510990215696, -0.9732056033135698]","[-1.02510990215696, 1.0510620515786553, 0.9472534538918745, -0.9732056033135698]","[-1.02510990215696, 1.0510620515786553, 0.9472534538918745, -0.9732056033135698]","[-0.9801728005287371, 0.9255282661545238, 1.0716320146002405, -1.0169874802260275]","[-1.1981757658684808, 1.106008399263213, 0.9907991910066284, 0.2419393373388279, -1.1405711617401886]","[-0.7351950265602258, 1.4138365895388958, -0.6786415629786701]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
1468,"[-15, -21, -13, 25, 13, 20, 25, -14, -13, -26]","[13, -15, -13, 25, -21, -14, -13, -26, 25, 20]","[-13, -19, -11, 27, 15, 22, 27, -12, -11, -24]","[-30, -42, -26, 50, 26, 40, 50, -28, -26, -52]","[-0.06666666666666667, -0.047619047619047616, -0.07692307692307693, 0.04, 0.07692307692307693, 0.05, 0.04, -0.07142857142857142, -0.07692307692307693, -0.038461538461538464]","[-15, 2, -21, -13, 25, 13, 20, 25, -14, -13, -26]","[-15, -13, 25, 13, 20, 25, -14, -13, -26]","[-0.6848508917563262, -0.9985230559195292, -0.5802935037019252, 1.4062968693316928, 0.7789525410052871, 1.1449033991956903, 1.4062968693316928, -0.6325721977291258, -0.5802935037019252, -1.2599165260555316]","[0.7789525410052871, -0.6848508917563262, -0.5802935037019252, 1.4062968693316928, -0.9985230559195292, -0.6325721977291258, -0.5802935037019252, -1.2599165260555316, 1.4062968693316928, 1.1449033991956903]","[-0.6848508917563262, -0.9985230559195292, -0.5802935037019252, 1.4062968693316928, 0.7789525410052871, 1.1449033991956903, 1.4062968693316928, -0.6325721977291258, -0.5802935037019252, -1.2599165260555316]","[-0.6848508917563262, -0.9985230559195292, -0.5802935037019252, 1.4062968693316928, 0.7789525410052871, 1.1449033991956903, 1.4062968693316928, -0.6325721977291258, -0.5802935037019252, -1.2599165260555316]","[-0.8521838451205515, -0.5246388680618724, -1.028554217382917, 0.9820680264080506, 1.6170013665525669, 1.1540291393638569, 0.9820680264080506, -0.9340700893852211, -1.028554217382917, -0.3671653213990461]","[-0.7363275207553921, 0.1940322520909479, -1.0646897935246884, -0.6268734298322932, 1.4527542977065844, 0.7960297521679913, 1.1791190703988372, 1.4527542977065844, -0.6816004752938426, -0.6268734298322932, -1.3383250208324355]","[-0.8006085043186529, -0.6954190657950343, 1.30318026615372, 0.672043635012008, 1.0402066698446732, 1.30318026615372, -0.7480137850568436, -0.6954190657950343, -1.3791504161985555]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
