,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1221,"[-4, 1, 7, 8, 11, 16]","[-4, 1, 7, 8, 11, 16]","[-2, 3, 9, 10, 13, 18]","[-8, 2, 14, 16, 22, 32]","[-0.25, 0.0625, 0.09090909090909091, 0.125, 0.14285714285714285, 1.0]","[-4, 1, 2, 7, 8, 11, 16]","[-4, 1, 7, 8, 16]","[-4, 1, 7, 8, 11, 16]","[-4, 1, 7, 8, 11, 16]","[-2, 3, 9, 10, 13, 18]","[-8, 2, 14, 16, 22, 32]","[-0.25, 0.0625, 0.09090909090909091, 0.125, 0.14285714285714285, 1.0]","[-4, 1, 2, 7, 8, 11, 16]","[-4, 1, 7, 8, 16]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1222,[21],[21],[23],[42],[0.047619047619047616],"[2, 21]",[],[21],[21],[23],[42],[0.047619047619047616],"[2, 21]",[],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1223,"[-28, -20, -16, -14, -13, -4, -2, 4, 6, 14, 17, 24]","[-28, -20, -16, -14, -13, -4, -2, 4, 6, 14, 17, 24]","[-26, -18, -14, -12, -11, -2, 0, 6, 8, 16, 19, 26]","[-56, -40, -32, -28, -26, -8, -4, 8, 12, 28, 34, 48]","[-0.5, -0.25, -0.07692307692307693, -0.07142857142857142, -0.0625, -0.05, -0.03571428571428571, 0.041666666666666664, 0.058823529411764705, 0.07142857142857142, 0.16666666666666666, 0.25]","[-28, -20, -16, -14, -13, -4, -2, 2, 4, 6, 14, 17, 24]","[-28, -20, -16, -14, -13, -4, -2, 4, 6, 14, 17]","[-28, -20, -16, -14, -13, -4, -2, 4, 6, 14, 17, 24]","[-28, -20, -16, -14, -13, -4, -2, 4, 6, 14, 17, 24]","[-26, -18, -14, -12, -11, -2, 0, 6, 8, 16, 19, 26]","[-56, -40, -32, -28, -26, -8, -4, 8, 12, 28, 34, 48]","[-0.5, -0.25, -0.07692307692307693, -0.07142857142857142, -0.0625, -0.05, -0.03571428571428571, 0.041666666666666664, 0.058823529411764705, 0.07142857142857142, 0.16666666666666666, 0.25]","[-28, -20, -16, -14, -13, -4, -2, 2, 4, 6, 14, 17, 24]","[-28, -20, -16, -14, -13, -4, -2, 4, 6, 14, 17]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1224,"[-11, -9, 26, 31]","[-11, -9, 26, 31]","[-9, -7, 28, 33]","[-22, -18, 52, 62]","[-0.1111111111111111, -0.09090909090909091, 0.03225806451612903, 0.038461538461538464]","[-11, -9, 2, 26, 31]","[-11, -9, 26]","[-11, -9, 26, 31]","[-11, -9, 26, 31]","[-9, -7, 28, 33]","[-22, -18, 52, 62]","[-0.1111111111111111, -0.09090909090909091, 0.03225806451612903, 0.038461538461538464]","[-11, -9, 2, 26, 31]","[-11, -9, 26]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1225,"[-19, -18, -11, -7, 0, 5, 7, 7, 12, 14, 17]","[-19, -18, -11, -7, 0, 5, 7, 7, 12, 14, 17]","[-17, -16, -9, -5, 2, 7, 9, 9, 14, 16, 19]","[-38, -36, -22, -14, 0, 10, 14, 14, 24, 28, 34]","[-0.14285714285714285, 0.08333333333333333, 'ZeroDivisionError', 0.07142857142857142, 0.2, -0.05555555555555555, 0.14285714285714285, -0.09090909090909091, 0.14285714285714285, 0.058823529411764705, -0.05263157894736842]","[-19, -18, -11, -7, 0, 2, 5, 7, 7, 12, 14, 17]","[-19, -18, -11, -7, 0, 5, 7, 7, 12, 17]","[-19, -18, -11, -7, 0, 5, 7, 7, 12, 14, 17]","[-19, -18, -11, -7, 0, 5, 7, 7, 12, 14, 17]","[-17, -16, -9, -5, 2, 7, 9, 9, 14, 16, 19]","[-38, -36, -22, -14, 0, 10, 14, 14, 24, 28, 34]",error,"[-19, -18, -11, -7, 0, 2, 5, 7, 7, 12, 14, 17]","[-19, -18, -11, -7, 0, 5, 7, 7, 12, 17]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1226,[3],[3],[5],[6],[0.3333333333333333],"[2, 3]",[],[3],[3],[5],[6],[0.3333333333333333],"[2, 3]",[],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1227,"[-23, -20, -3, -2, -1, 2, 6, 6, 8, 8, 12, 16]","[-23, -20, -3, -2, -1, 2, 6, 6, 8, 8, 12, 16]","[-21, -18, -1, 0, 1, 4, 8, 8, 10, 10, 14, 18]","[-46, -40, -6, -4, -2, 4, 12, 12, 16, 16, 24, 32]","[-1.0, -0.5, -0.3333333333333333, -0.05, -0.043478260869565216, 0.0625, 0.08333333333333333, 0.125, 0.125, 0.16666666666666666, 0.16666666666666666, 0.5]","[-23, -20, -3, -2, -1, 2, 2, 6, 6, 8, 8, 12, 16]","[-23, -20, -3, -2, 2, 6, 6, 8, 8, 12, 16]","[-23, -20, -3, -2, -1, 2, 6, 6, 8, 8, 12, 16]","[-23, -20, -3, -2, -1, 2, 6, 6, 8, 8, 12, 16]","[-21, -18, -1, 0, 1, 4, 8, 8, 10, 10, 14, 18]","[-46, -40, -6, -4, -2, 4, 12, 12, 16, 16, 24, 32]","[-1.0, -0.5, -0.3333333333333333, -0.05, -0.043478260869565216, 0.0625, 0.08333333333333333, 0.125, 0.125, 0.16666666666666666, 0.16666666666666666, 0.5]","[-23, -20, -3, -2, -1, 2, 2, 6, 6, 8, 8, 12, 16]","[-23, -20, -3, -2, 2, 6, 6, 8, 8, 12, 16]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1228,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1229,"[-16, -13, -13, -6, -2, 0, 5, 22]","[-16, -13, -13, -6, -2, 0, 5, 22]","[-14, -11, -11, -4, 0, 2, 7, 24]","[-32, -26, -26, -12, -4, 0, 10, 44]","[-0.07692307692307693, -0.5, 'ZeroDivisionError', 0.2, -0.0625, -0.07692307692307693, 0.045454545454545456, -0.16666666666666666]","[-16, -13, -13, -6, -2, 0, 2, 5, 22]","[-16, -13, -6, -2, 0, 5, 22]","[-16, -13, -13, -6, -2, 0, 5, 22]","[-16, -13, -13, -6, -2, 0, 5, 22]","[-14, -11, -11, -4, 0, 2, 7, 24]","[-32, -26, -26, -12, -4, 0, 10, 44]",error,"[-16, -13, -13, -6, -2, 0, 2, 5, 22]","[-16, -13, -6, -2, 0, 5, 22]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1230,"[-9, -8, 8, 9]","[-9, -8, 8, 9]","[-7, -6, 10, 11]","[-18, -16, 16, 18]","[-0.125, -0.1111111111111111, 0.1111111111111111, 0.125]","[-9, -8, 2, 8, 9]","[-8, 8, 9]","[-9, -8, 8, 9]","[-9, -8, 8, 9]","[-7, -6, 10, 11]","[-18, -16, 16, 18]","[-0.125, -0.1111111111111111, 0.1111111111111111, 0.125]","[-9, -8, 2, 8, 9]","[-8, 8, 9]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1231,"[-9, -8, 6, 8, 9]","[-9, -8, 6, 8, 9]","[-7, -6, 8, 10, 11]","[-18, -16, 12, 16, 18]","[-0.125, -0.1111111111111111, 0.1111111111111111, 0.125, 0.16666666666666666]","[-9, -8, 2, 6, 8, 9]","[-8, 6, 8, 9]","[-9, -8, 6, 8, 9]","[-9, -8, 6, 8, 9]","[-7, -6, 8, 10, 11]","[-18, -16, 12, 16, 18]","[-0.125, -0.1111111111111111, 0.1111111111111111, 0.125, 0.16666666666666666]","[-9, -8, 2, 6, 8, 9]","[-8, 6, 8, 9]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1232,"[-14, -6, -6, 1, 7]","[-14, -6, -6, 1, 7]","[-12, -4, -4, 3, 9]","[-28, -12, -12, 2, 14]","[-0.16666666666666666, -0.16666666666666666, -0.07142857142857142, 0.14285714285714285, 1.0]","[-14, -6, -6, 1, 2, 7]","[-14, -6, 1, 7]","[-14, -6, -6, 1, 7]","[-14, -6, -6, 1, 7]","[-12, -4, -4, 3, 9]","[-28, -12, -12, 2, 14]","[-0.16666666666666666, -0.16666666666666666, -0.07142857142857142, 0.14285714285714285, 1.0]","[-14, -6, -6, 1, 2, 7]","[-14, -6, 1, 7]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1233,"[-3, 0, 8, 19, 27]","[-3, 0, 8, 19, 27]","[-1, 2, 10, 21, 29]","[-6, 0, 16, 38, 54]","[0.037037037037037035, 'ZeroDivisionError', 0.05263157894736842, -0.3333333333333333, 0.125]","[-3, 0, 2, 8, 19, 27]","[-3, 0, 8, 27]","[-3, 0, 8, 19, 27]","[-3, 0, 8, 19, 27]","[-1, 2, 10, 21, 29]","[-6, 0, 16, 38, 54]",error,"[-3, 0, 2, 8, 19, 27]","[-3, 0, 8, 27]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1234,"[-8, -5, 8, 9, 14, 15, 25, 26]","[-8, -5, 8, 9, 14, 15, 25, 26]","[-6, -3, 10, 11, 16, 17, 27, 28]","[-16, -10, 16, 18, 28, 30, 50, 52]","[-0.2, -0.125, 0.038461538461538464, 0.04, 0.06666666666666667, 0.07142857142857142, 0.1111111111111111, 0.125]","[-8, -5, 2, 8, 9, 14, 15, 25, 26]","[-8, -5, 9, 14, 15, 25, 26]","[-8, -5, 8, 9, 14, 15, 25, 26]","[-8, -5, 8, 9, 14, 15, 25, 26]","[-6, -3, 10, 11, 16, 17, 27, 28]","[-16, -10, 16, 18, 28, 30, 50, 52]","[-0.2, -0.125, 0.038461538461538464, 0.04, 0.06666666666666667, 0.07142857142857142, 0.1111111111111111, 0.125]","[-8, -5, 2, 8, 9, 14, 15, 25, 26]","[-8, -5, 9, 14, 15, 25, 26]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1235,"[-16, -12, -3, -1, 4, 5, 8, 22, 22, 30, 30]","[-16, -12, -3, -1, 4, 5, 8, 22, 22, 30, 30]","[-14, -10, -1, 1, 6, 7, 10, 24, 24, 32, 32]","[-32, -24, -6, -2, 8, 10, 16, 44, 44, 60, 60]","[-1.0, -0.3333333333333333, -0.08333333333333333, -0.0625, 0.03333333333333333, 0.03333333333333333, 0.045454545454545456, 0.045454545454545456, 0.125, 0.2, 0.25]","[-16, -12, -3, -1, 2, 4, 5, 8, 22, 22, 30, 30]","[-16, -12, -3, -1, 4, 5, 22, 22, 30, 30]","[-16, -12, -3, -1, 4, 5, 8, 22, 22, 30, 30]","[-16, -12, -3, -1, 4, 5, 8, 22, 22, 30, 30]","[-14, -10, -1, 1, 6, 7, 10, 24, 24, 32, 32]","[-32, -24, -6, -2, 8, 10, 16, 44, 44, 60, 60]","[-1.0, -0.3333333333333333, -0.08333333333333333, -0.0625, 0.03333333333333333, 0.03333333333333333, 0.045454545454545456, 0.045454545454545456, 0.125, 0.2, 0.25]","[-16, -12, -3, -1, 2, 4, 5, 8, 22, 22, 30, 30]","[-16, -12, -3, -1, 4, 5, 22, 22, 30, 30]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1236,"[-14, -13, -6, -3, 4, 10, 14]","[-14, -13, -6, -3, 4, 10, 14]","[-12, -11, -4, -1, 6, 12, 16]","[-28, -26, -12, -6, 8, 20, 28]","[-0.3333333333333333, -0.16666666666666666, -0.07692307692307693, -0.07142857142857142, 0.07142857142857142, 0.1, 0.25]","[-14, -13, -6, -3, 2, 4, 10, 14]","[-14, -13, -6, -3, 4, 14]","[-14, -13, -6, -3, 4, 10, 14]","[-14, -13, -6, -3, 4, 10, 14]","[-12, -11, -4, -1, 6, 12, 16]","[-28, -26, -12, -6, 8, 20, 28]","[-0.3333333333333333, -0.16666666666666666, -0.07692307692307693, -0.07142857142857142, 0.07142857142857142, 0.1, 0.25]","[-14, -13, -6, -3, 2, 4, 10, 14]","[-14, -13, -6, -3, 4, 14]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1237,"[-29, -27, -25, -20, -12, -6, -5, 5, 7, 8, 11, 11, 11, 13]","[-29, -27, -25, -20, -12, -6, -5, 5, 7, 8, 11, 11, 11, 13]","[-27, -25, -23, -18, -10, -4, -3, 7, 9, 10, 13, 13, 13, 15]","[-58, -54, -50, -40, -24, -12, -10, 10, 14, 16, 22, 22, 22, 26]","[-0.2, -0.16666666666666666, -0.08333333333333333, -0.05, -0.04, -0.037037037037037035, -0.034482758620689655, 0.07692307692307693, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.125, 0.14285714285714285, 0.2]","[-29, -27, -25, -20, -12, -6, -5, 2, 5, 7, 8, 11, 11, 11, 13]","[-29, -27, -20, -12, -6, -5, 5, 7, 8, 11, 11, 11, 13]","[-29, -27, -25, -20, -12, -6, -5, 5, 7, 8, 11, 11, 11, 13]","[-29, -27, -25, -20, -12, -6, -5, 5, 7, 8, 11, 11, 11, 13]","[-27, -25, -23, -18, -10, -4, -3, 7, 9, 10, 13, 13, 13, 15]","[-58, -54, -50, -40, -24, -12, -10, 10, 14, 16, 22, 22, 22, 26]","[-0.2, -0.16666666666666666, -0.08333333333333333, -0.05, -0.04, -0.037037037037037035, -0.034482758620689655, 0.07692307692307693, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.125, 0.14285714285714285, 0.2]","[-29, -27, -25, -20, -12, -6, -5, 2, 5, 7, 8, 11, 11, 11, 13]","[-29, -27, -20, -12, -6, -5, 5, 7, 8, 11, 11, 11, 13]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1238,"[-15, -14, -12, -7, 2, 4, 8, 11, 16, 17, 20, 31]","[-15, -14, -12, -7, 2, 4, 8, 11, 16, 17, 20, 31]","[-13, -12, -10, -5, 4, 6, 10, 13, 18, 19, 22, 33]","[-30, -28, -24, -14, 4, 8, 16, 22, 32, 34, 40, 62]","[-0.14285714285714285, -0.08333333333333333, -0.07142857142857142, -0.06666666666666667, 0.03225806451612903, 0.05, 0.058823529411764705, 0.0625, 0.09090909090909091, 0.125, 0.25, 0.5]","[-15, -14, -12, -7, 2, 2, 4, 8, 11, 16, 17, 20, 31]","[-15, -14, -12, -7, 2, 4, 8, 11, 16, 17, 31]","[-15, -14, -12, -7, 2, 4, 8, 11, 16, 17, 20, 31]","[-15, -14, -12, -7, 2, 4, 8, 11, 16, 17, 20, 31]","[-13, -12, -10, -5, 4, 6, 10, 13, 18, 19, 22, 33]","[-30, -28, -24, -14, 4, 8, 16, 22, 32, 34, 40, 62]","[-0.14285714285714285, -0.08333333333333333, -0.07142857142857142, -0.06666666666666667, 0.03225806451612903, 0.05, 0.058823529411764705, 0.0625, 0.09090909090909091, 0.125, 0.25, 0.5]","[-15, -14, -12, -7, 2, 2, 4, 8, 11, 16, 17, 20, 31]","[-15, -14, -12, -7, 2, 4, 8, 11, 16, 17, 31]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1239,"[-22, -16, -9, -9, -4, -1, 3, 4, 6, 7, 8, 9, 15, 22]","[-22, -16, -9, -9, -4, -1, 3, 4, 6, 7, 8, 9, 15, 22]","[-20, -14, -7, -7, -2, 1, 5, 6, 8, 9, 10, 11, 17, 24]","[-44, -32, -18, -18, -8, -2, 6, 8, 12, 14, 16, 18, 30, 44]","[-1.0, -0.25, -0.1111111111111111, -0.1111111111111111, -0.0625, -0.045454545454545456, 0.045454545454545456, 0.06666666666666667, 0.1111111111111111, 0.125, 0.14285714285714285, 0.16666666666666666, 0.25, 0.3333333333333333]","[-22, -16, -9, -9, -4, -1, 2, 3, 4, 6, 7, 8, 9, 15, 22]","[-22, -16, -9, -4, -1, 3, 4, 6, 7, 8, 9, 15, 22]","[-22, -16, -9, -9, -4, -1, 3, 4, 6, 7, 8, 9, 15, 22]","[-22, -16, -9, -9, -4, -1, 3, 4, 6, 7, 8, 9, 15, 22]","[-20, -14, -7, -7, -2, 1, 5, 6, 8, 9, 10, 11, 17, 24]","[-44, -32, -18, -18, -8, -2, 6, 8, 12, 14, 16, 18, 30, 44]","[-1.0, -0.25, -0.1111111111111111, -0.1111111111111111, -0.0625, -0.045454545454545456, 0.045454545454545456, 0.06666666666666667, 0.1111111111111111, 0.125, 0.14285714285714285, 0.16666666666666666, 0.25, 0.3333333333333333]","[-22, -16, -9, -9, -4, -1, 2, 3, 4, 6, 7, 8, 9, 15, 22]","[-22, -16, -9, -4, -1, 3, 4, 6, 7, 8, 9, 15, 22]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1240,"[-26, -25, -4, 5, 16]","[-26, -25, -4, 5, 16]","[-24, -23, -2, 7, 18]","[-52, -50, -8, 10, 32]","[-0.25, -0.04, -0.038461538461538464, 0.0625, 0.2]","[-26, -25, -4, 2, 5, 16]","[-26, -25, -4, 16]","[-26, -25, -4, 5, 16]","[-26, -25, -4, 5, 16]","[-24, -23, -2, 7, 18]","[-52, -50, -8, 10, 32]","[-0.25, -0.04, -0.038461538461538464, 0.0625, 0.2]","[-26, -25, -4, 2, 5, 16]","[-26, -25, -4, 16]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1241,"[-9, 6, 7, 8, 9, 9]","[-9, 6, 7, 8, 9, 9]","[-7, 8, 9, 10, 11, 11]","[-18, 12, 14, 16, 18, 18]","[-0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.125, 0.14285714285714285, 0.16666666666666666]","[-9, 2, 6, 7, 8, 9, 9]","[-9, 6, 7, 8, 9]","[-9, 6, 7, 8, 9, 9]","[-9, 6, 7, 8, 9, 9]","[-7, 8, 9, 10, 11, 11]","[-18, 12, 14, 16, 18, 18]","[-0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.125, 0.14285714285714285, 0.16666666666666666]","[-9, 2, 6, 7, 8, 9, 9]","[-9, 6, 7, 8, 9]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1242,"[-33, -32, -28, -12, 12, 15, 24]","[-33, -32, -28, -12, 12, 15, 24]","[-31, -30, -26, -10, 14, 17, 26]","[-66, -64, -56, -24, 24, 30, 48]","[-0.08333333333333333, -0.03571428571428571, -0.03125, -0.030303030303030304, 0.041666666666666664, 0.06666666666666667, 0.08333333333333333]","[-33, -32, -28, -12, 2, 12, 15, 24]","[-32, -28, -12, 12, 15, 24]","[-33, -32, -28, -12, 12, 15, 24]","[-33, -32, -28, -12, 12, 15, 24]","[-31, -30, -26, -10, 14, 17, 26]","[-66, -64, -56, -24, 24, 30, 48]","[-0.08333333333333333, -0.03571428571428571, -0.03125, -0.030303030303030304, 0.041666666666666664, 0.06666666666666667, 0.08333333333333333]","[-33, -32, -28, -12, 2, 12, 15, 24]","[-32, -28, -12, 12, 15, 24]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1243,"[-22, -15, 0, 5]","[-22, -15, 0, 5]","[-20, -13, 2, 7]","[-44, -30, 0, 10]","[-0.045454545454545456, -0.06666666666666667, 0.2, 'ZeroDivisionError']","[-22, -15, 0, 2, 5]","[-22, -15, 0]","[-22, -15, 0, 5]","[-22, -15, 0, 5]","[-20, -13, 2, 7]","[-44, -30, 0, 10]",error,"[-22, -15, 0, 2, 5]","[-22, -15, 0]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1244,"[-10, -5, -4, 5, 5, 6, 9, 15, 17, 22, 23, 25, 27]","[-10, -5, -4, 5, 5, 6, 9, 15, 17, 22, 23, 25, 27]","[-8, -3, -2, 7, 7, 8, 11, 17, 19, 24, 25, 27, 29]","[-20, -10, -8, 10, 10, 12, 18, 30, 34, 44, 46, 50, 54]","[-0.25, -0.2, -0.1, 0.037037037037037035, 0.04, 0.043478260869565216, 0.045454545454545456, 0.058823529411764705, 0.06666666666666667, 0.1111111111111111, 0.16666666666666666, 0.2, 0.2]","[-10, -5, -4, 2, 5, 5, 6, 9, 15, 17, 22, 23, 25, 27]","[-10, -5, -4, 5, 6, 9, 15, 17, 22, 23, 25, 27]","[-10, -5, -4, 5, 5, 6, 9, 15, 17, 22, 23, 25, 27]","[-10, -5, -4, 5, 5, 6, 9, 15, 17, 22, 23, 25, 27]","[-8, -3, -2, 7, 7, 8, 11, 17, 19, 24, 25, 27, 29]","[-20, -10, -8, 10, 10, 12, 18, 30, 34, 44, 46, 50, 54]","[-0.25, -0.2, -0.1, 0.037037037037037035, 0.04, 0.043478260869565216, 0.045454545454545456, 0.058823529411764705, 0.06666666666666667, 0.1111111111111111, 0.16666666666666666, 0.2, 0.2]","[-10, -5, -4, 2, 5, 5, 6, 9, 15, 17, 22, 23, 25, 27]","[-10, -5, -4, 5, 6, 9, 15, 17, 22, 23, 25, 27]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1245,"[-32, -31, -30, -27, -25, -12, -6, -4, 6, 11, 12, 12, 25]","[-32, -31, -30, -27, -25, -12, -6, -4, 6, 11, 12, 12, 25]","[-30, -29, -28, -25, -23, -10, -4, -2, 8, 13, 14, 14, 27]","[-64, -62, -60, -54, -50, -24, -12, -8, 12, 22, 24, 24, 50]","[-0.25, -0.16666666666666666, -0.08333333333333333, -0.04, -0.037037037037037035, -0.03333333333333333, -0.03225806451612903, -0.03125, 0.04, 0.08333333333333333, 0.08333333333333333, 0.09090909090909091, 0.16666666666666666]","[-32, -31, -30, -27, -25, -12, -6, -4, 2, 6, 11, 12, 12, 25]","[-32, -31, -30, -27, -25, -12, -4, 6, 11, 12, 12, 25]","[-32, -31, -30, -27, -25, -12, -6, -4, 6, 11, 12, 12, 25]","[-32, -31, -30, -27, -25, -12, -6, -4, 6, 11, 12, 12, 25]","[-30, -29, -28, -25, -23, -10, -4, -2, 8, 13, 14, 14, 27]","[-64, -62, -60, -54, -50, -24, -12, -8, 12, 22, 24, 24, 50]","[-0.25, -0.16666666666666666, -0.08333333333333333, -0.04, -0.037037037037037035, -0.03333333333333333, -0.03225806451612903, -0.03125, 0.04, 0.08333333333333333, 0.08333333333333333, 0.09090909090909091, 0.16666666666666666]","[-32, -31, -30, -27, -25, -12, -6, -4, 2, 6, 11, 12, 12, 25]","[-32, -31, -30, -27, -25, -12, -4, 6, 11, 12, 12, 25]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1246,"[5, 18]","[5, 18]","[7, 20]","[10, 36]","[0.05555555555555555, 0.2]","[2, 5, 18]",[18],"[5, 18]","[5, 18]","[7, 20]","[10, 36]","[0.05555555555555555, 0.2]","[2, 5, 18]",[18],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1247,"[-16, -10, -9, -7, -3, -2, 3, 16, 22, 25]","[-16, -10, -9, -7, -3, -2, 3, 16, 22, 25]","[-14, -8, -7, -5, -1, 0, 5, 18, 24, 27]","[-32, -20, -18, -14, -6, -4, 6, 32, 44, 50]","[-0.5, -0.3333333333333333, -0.14285714285714285, -0.1111111111111111, -0.1, -0.0625, 0.04, 0.045454545454545456, 0.0625, 0.3333333333333333]","[-16, -10, -9, -7, -3, -2, 2, 3, 16, 22, 25]","[-16, -9, -7, -3, -2, 3, 16, 22, 25]","[-16, -10, -9, -7, -3, -2, 3, 16, 22, 25]","[-16, -10, -9, -7, -3, -2, 3, 16, 22, 25]","[-14, -8, -7, -5, -1, 0, 5, 18, 24, 27]","[-32, -20, -18, -14, -6, -4, 6, 32, 44, 50]","[-0.5, -0.3333333333333333, -0.14285714285714285, -0.1111111111111111, -0.1, -0.0625, 0.04, 0.045454545454545456, 0.0625, 0.3333333333333333]","[-16, -10, -9, -7, -3, -2, 2, 3, 16, 22, 25]","[-16, -9, -7, -3, -2, 3, 16, 22, 25]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1248,"[-4, 0]","[-4, 0]","[-2, 2]","[-8, 0]","[-0.25, 'ZeroDivisionError']","[-4, 0, 2]",[0],"[-4, 0]","[-4, 0]","[-2, 2]","[-8, 0]",error,"[-4, 0, 2]",[0],No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1249,"[-26, -17, -16, -8, 6, 16, 21]","[-26, -17, -16, -8, 6, 16, 21]","[-24, -15, -14, -6, 8, 18, 23]","[-52, -34, -32, -16, 12, 32, 42]","[-0.125, -0.0625, -0.058823529411764705, -0.038461538461538464, 0.047619047619047616, 0.0625, 0.16666666666666666]","[-26, -17, -16, -8, 2, 6, 16, 21]","[-26, -17, -16, -8, 6, 21]","[-26, -17, -16, -8, 6, 16, 21]","[-26, -17, -16, -8, 6, 16, 21]","[-24, -15, -14, -6, 8, 18, 23]","[-52, -34, -32, -16, 12, 32, 42]","[-0.125, -0.0625, -0.058823529411764705, -0.038461538461538464, 0.047619047619047616, 0.0625, 0.16666666666666666]","[-26, -17, -16, -8, 2, 6, 16, 21]","[-26, -17, -16, -8, 6, 21]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1250,"[-3, 4]","[-3, 4]","[-1, 6]","[-6, 8]","[-0.3333333333333333, 0.25]","[-3, 2, 4]",[4],"[-3, 4]","[-3, 4]","[-1, 6]","[-6, 8]","[-0.3333333333333333, 0.25]","[-3, 2, 4]",[4],No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1251,"[-22, -21, -3]","[-22, -21, -3]","[-20, -19, -1]","[-44, -42, -6]","[-0.3333333333333333, -0.047619047619047616, -0.045454545454545456]","[-22, -21, -3, 2]","[-22, -3]","[-22, -21, -3]","[-22, -21, -3]","[-20, -19, -1]","[-44, -42, -6]","[-0.3333333333333333, -0.047619047619047616, -0.045454545454545456]","[-22, -21, -3, 2]","[-22, -3]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1252,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
