,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1339,"[23, 20]","[20, 23]","[25, 22]","[46, 40]","[0.043478260869565216, 0.05]","[23, 2, 20]",[23],error,error,error,error,error,-0.6520121170440462,error,error,error,error,error,error,error,error,error,error,error,error,error
1340,"[-21, -26, 17, 8, -27, 19, -24, 13, 15, 16, 11, 14, -29, 18]","[16, 13, -29, 18, -26, 11, -24, 17, 14, 8, -21, 15, -27, 19]","[-19, -24, 19, 10, -25, 21, -22, 15, 17, 18, 13, 16, -27, 20]","[-42, -52, 34, 16, -54, 38, -48, 26, 30, 32, 22, 28, -58, 36]","[-0.047619047619047616, -0.038461538461538464, 0.058823529411764705, 0.125, -0.037037037037037035, 0.05263157894736842, -0.041666666666666664, 0.07692307692307693, 0.06666666666666667, 0.0625, 0.09090909090909091, 0.07142857142857142, -0.034482758620689655, 0.05555555555555555]","[-21, -26, 17, 8, -27, 19, 2, -24, 13, 15, 16, 11, 14, -29, 18]","[-21, -26, 17, 8, -27, 19, 13, 15, 16, 11, 14, -29, 18]",-0.5617766293898692,-0.5617766293898692,-0.561776629389869,-0.5617766293898692,-0.2834507072789008,-0.5992816995807044,-0.7904763627849234,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1341,"[-11, 4, 9, 1]","[4, -11, 1, 9]","[-9, 6, 11, 3]","[-22, 8, 18, 2]","[-0.09090909090909091, 0.25, 0.1111111111111111, 1.0]","[-11, 2, 4, 9, 1]","[-11, 4, 9]",-0.6432760784742543,-0.6432760784742543,-0.6432760784742543,-0.6432760784742543,0.8585693151670726,-0.8253092304870122,-0.5280049792181879,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
1342,"[15, -7, 18]","[15, 18, -7]","[17, -5, 20]","[30, -14, 36]","[0.06666666666666667, -0.14285714285714285, 0.05555555555555555]","[2, 15, -7, 18]","[15, -7]",-0.6688778044849146,-0.6688778044849146,-0.6688778044849146,-0.6688778044849146,-0.7000471686825148,-0.2508350986832941,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
1343,"[-2, -21, -11, 13]","[-2, -11, -21, 13]","[0, -19, -9, 15]","[-4, -42, -22, 26]","[-0.5, -0.047619047619047616, -0.09090909090909091, 0.07692307692307693]","[-2, 2, -21, -11, 13]","[-2, -21, 13]",0.25815487743613624,0.25815487743613624,0.25815487743613624,0.25815487743613624,-0.8692714303403674,-0.06741544049853897,-0.14287614208032498,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
1344,"[0, -4, -6, 5, 22, 0, 14, 23, 17]","[-4, 0, 5, 22, -6, 0, 17, 23, 14]","[2, -2, -4, 7, 24, 2, 16, 25, 19]","[0, -8, -12, 10, 44, 0, 28, 46, 34]","['ZeroDivisionError', -0.25, -0.16666666666666666, 0.2, 0.045454545454545456, 'ZeroDivisionError', 0.07142857142857142, 0.043478260869565216, 0.058823529411764705]","[0, -4, -6, 5, 22, 0, 14, 23, 2, 17]","[0, -4, -6, 22, 0, 14, 23, 17]",0.17437797050710527,0.17437797050710518,0.17437797050710527,0.17437797050710527,error,0.32947987015742874,0.072187646454846,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1345,"[-17, -9, -18, 2, -6, 1, 22, -16, 16, 5, 15, -6, 1]","[-9, 1, 5, -6, -18, -6, -16, 22, -17, 1, 16, 15, 2]","[-15, -7, -16, 4, -4, 3, 24, -14, 18, 7, 17, -4, 3]","[-34, -18, -36, 4, -12, 2, 44, -32, 32, 10, 30, -12, 2]","[-0.058823529411764705, -0.1111111111111111, -0.05555555555555555, 0.5, -0.16666666666666666, 1.0, 0.045454545454545456, -0.0625, 0.0625, 0.2, 0.06666666666666667, -0.16666666666666666, 1.0]","[-17, -9, -18, 2, -6, 2, 1, 22, -16, 16, 5, 15, -6, 1]","[-9, -18, 2, -6, 1, 22, -16, 16, 5, 15, -6, 1]",0.27589491071078887,0.2758949107107889,0.27589491071078887,0.27589491071078887,1.3129133656345533,0.23623452159770575,0.20038243400356934,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1346,"[5, 18, 0, 2, -23, 16, 14]","[2, 0, -23, 18, 14, 5, 16]","[7, 20, 2, 4, -21, 18, 16]","[10, 36, 0, 4, -46, 32, 28]","[0.2, 0.05555555555555555, 'ZeroDivisionError', 0.5, -0.043478260869565216, 0.0625, 0.07142857142857142]","[5, 18, 0, 2, -23, 16, 14, 2]","[5, 18, 2, -23, 16, 14]",-1.054835922567361,-1.054835922567361,-1.054835922567361,-1.054835922567361,error,-1.0416775506933937,-1.1658673277420366,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1347,[-21],[-21],[-19],[-42],[-0.047619047619047616],"[2, -21]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1348,"[-10, -2, -3, -25, 16, -26, -26, -23, 20, -17, 9, -8, -23, -24]","[-24, 20, -23, -3, -8, -23, -26, 9, -25, -17, 16, -26, -2, -10]","[-8, 0, -1, -23, 18, -24, -24, -21, 22, -15, 11, -6, -21, -22]","[-20, -4, -6, -50, 32, -52, -52, -46, 40, -34, 18, -16, -46, -48]","[-0.1, -0.5, -0.3333333333333333, -0.04, 0.0625, -0.038461538461538464, -0.038461538461538464, -0.043478260869565216, 0.05, -0.058823529411764705, 0.1111111111111111, -0.125, -0.043478260869565216, -0.041666666666666664]","[-10, -2, -3, -25, 16, -26, -26, -23, 20, -17, 9, -8, 2, -23, -24]","[-10, -2, -3, -25, 16, -26, -23, 20, -17, 9, -8, -23, -24]",0.6624909576835147,0.6624909576835143,0.6624909576835147,0.6624909576835147,-1.53876728143512,0.5202752473549104,0.5695820676100487,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
1349,"[20, 4, -9, 11, -7, 3, -12, 13, 9, -30, -16, -19, -19, -26]","[3, -7, 20, -30, 11, 9, -16, -12, -19, -19, -26, 13, 4, -9]","[22, 6, -7, 13, -5, 5, -10, 15, 11, -28, -14, -17, -17, -24]","[40, 8, -18, 22, -14, 6, -24, 26, 18, -60, -32, -38, -38, -52]","[0.05, 0.25, -0.1111111111111111, 0.09090909090909091, -0.14285714285714285, 0.3333333333333333, -0.08333333333333333, 0.07692307692307693, 0.1111111111111111, -0.03333333333333333, -0.0625, -0.05263157894736842, -0.05263157894736842, -0.038461538461538464]","[20, 4, 2, -9, 11, -7, 3, -12, 13, 9, -30, -16, -19, -19, -26]","[20, 4, -9, 11, -7, 3, -12, 13, -30, -16, -19, -19, -26]",0.05999603843218434,0.05999603843218431,0.05999603843218481,0.05999603843218434,0.9784379763594435,-0.0333539591684792,0.21862374150078867,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
1350,"[0, -13, 4, 3, 19, 22]","[3, 19, 22, 0, -13, 4]","[2, -11, 6, 5, 21, 24]","[0, -26, 8, 6, 38, 44]","['ZeroDivisionError', -0.07692307692307693, 0.25, 0.3333333333333333, 0.05263157894736842, 0.045454545454545456]","[2, 0, -13, 4, 3, 19, 22]","[0, -13, 4, 3, 19]",-0.04057449534169405,-0.04057449534169401,-0.04057449534169405,-0.04057449534169405,error,0.10054291250419053,0.11270829744535125,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
1351,"[8, -14, 33, -21, -5, -13]","[-5, -14, 8, -13, 33, -21]","[10, -12, 35, -19, -3, -11]","[16, -28, 66, -42, -10, -26]","[0.125, -0.07142857142857142, 0.030303030303030304, -0.047619047619047616, -0.2, -0.07692307692307693]","[8, -14, 2, 33, -21, -5, -13]","[8, -14, -21, -5, -13]",0.957801202163394,0.957801202163394,0.957801202163394,0.957801202163394,0.11314421765690673,0.9235796189904788,0.6308299563938295,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
1352,"[11, -16, 3, 20, -12, 1]","[-12, 3, 20, 11, -16, 1]","[13, -14, 5, 22, -10, 3]","[22, -32, 6, 40, -24, 2]","[0.09090909090909091, -0.0625, 0.3333333333333333, 0.05, -0.08333333333333333, 1.0]","[11, -16, 2, 3, 20, -12, 1]","[11, -16, 20, -12, 1]",0.02582437637607123,0.02582437637607122,0.02582437637607123,0.02582437637607123,1.3235507071529764,-0.003174913683180694,0.10440078514661083,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
1353,"[-11, 21, -11, -11]","[-11, -11, 21, -11]","[-9, 23, -9, -9]","[-22, 42, -22, -22]","[-0.09090909090909091, 0.047619047619047616, -0.09090909090909091, -0.09090909090909091]","[-11, 2, 21, -11, -11]","[-11, 21, -11]",1.1547005383792517,1.1547005383792517,1.1547005383792517,1.1547005383792517,1.1547005383792517,1.0153186881723126,0.7071067811865474,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
1354,"[-17, 12, -6, 14, 7, -30]","[7, 14, -17, 12, -6, -30]","[-15, 14, -4, 16, 9, -28]","[-34, 24, -12, 28, 14, -60]","[-0.058823529411764705, 0.08333333333333333, -0.16666666666666666, 0.07142857142857142, 0.14285714285714285, -0.03333333333333333]","[2, -17, 12, -6, 14, 7, -30]","[-17, 12, 14, 7, -30]",-0.4675712385209789,-0.4675712385209789,-0.4675712385209789,-0.4675712385209789,-0.3383386861016254,-0.6395590921767427,-0.5209172175899979,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1355,"[-12, -10, 3, -7, 25, 25, -16, -4, 30, 25, -3, -6, -31, -32]","[25, -10, -12, -7, 25, 25, -3, -31, -32, -4, -16, 3, 30, -6]","[-10, -8, 5, -5, 27, 27, -14, -2, 32, 27, -1, -4, -29, -30]","[-24, -20, 6, -14, 50, 50, -32, -8, 60, 50, -6, -12, -62, -64]","[-0.08333333333333333, -0.1, 0.3333333333333333, -0.14285714285714285, 0.04, 0.04, -0.0625, -0.25, 0.03333333333333333, 0.04, -0.3333333333333333, -0.16666666666666666, -0.03225806451612903, -0.03125]","[-12, -10, 3, -7, 25, 25, -16, 2, -4, 30, 25, -3, -6, -31, -32]","[-12, 3, -7, 25, 25, -16, -4, 30, 25, -3, -6, -31, -32]",0.17920382132014467,0.1792038213201448,0.17920382132014467,0.17920382132014467,0.5427591507070605,0.15438336736063352,0.0801384806849553,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1356,"[1, 11, 20, 14, -24, 16, 5, 21, 17, -20, 9, 22]","[5, 11, 21, 14, -20, 9, 1, 20, 17, 22, -24, 16]","[3, 13, 22, 16, -22, 18, 7, 23, 19, -18, 11, 24]","[2, 22, 40, 28, -48, 32, 10, 42, 34, -40, 18, 44]","[1.0, 0.09090909090909091, 0.05, 0.07142857142857142, -0.041666666666666664, 0.0625, 0.2, 0.047619047619047616, 0.058823529411764705, -0.05, 0.1111111111111111, 0.045454545454545456]","[1, 11, 20, 14, 2, -24, 16, 5, 21, 17, -20, 9, 22]","[1, 20, 14, -24, 16, 5, 21, 17, -20, 9, 22]",-1.1834294189747052,-1.1834294189747052,-1.1834294189747048,-1.1834294189747052,2.730714448356957,-1.1230693521926445,-1.0823939719141453,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1357,"[-20, 14, 22, 18, 21]","[14, 22, 18, -20, 21]","[-18, 16, 24, 20, 23]","[-40, 28, 44, 36, 42]","[-0.05, 0.07142857142857142, 0.045454545454545456, 0.05555555555555555, 0.047619047619047616]","[-20, 14, 2, 22, 18, 21]","[-20, 14, 18, 21]",-1.3872715485625646,-1.3872715485625646,-1.3872715485625646,-1.3872715485625646,-1.32598425349112,-1.1354148077606296,-1.077568638076308,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1358,"[14, -7, -9, -6, -2, 7, -6, -2, 9]","[14, -2, 7, -2, 9, -6, -6, -9, -7]","[16, -5, -7, -4, 0, 9, -4, 0, 11]","[28, -14, -18, -12, -4, 14, -12, -4, 18]","[0.07142857142857142, -0.14285714285714285, -0.1111111111111111, -0.16666666666666666, -0.5, 0.14285714285714285, -0.16666666666666666, -0.5, 0.1111111111111111]","[14, -7, -9, -6, -2, 7, -6, -2, 2, 9]","[14, -7, -9, -2, 7, -6, -2, 9]",0.6422053832805324,0.6422053832805327,0.6422053832805324,0.6422053832805324,-0.4495989033327593,0.5806197908819384,0.4489516377209555,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
1359,"[7, 26, 17, 3, 6]","[6, 26, 17, 7, 3]","[9, 28, 19, 5, 8]","[14, 52, 34, 6, 12]","[0.14285714285714285, 0.038461538461538464, 0.058823529411764705, 0.3333333333333333, 0.16666666666666666]","[2, 7, 26, 17, 3, 6]","[7, 26, 3, 6]",0.6525738847539251,0.6525738847539252,0.6525738847539251,0.6525738847539251,0.7598203685669097,0.8599426101532475,1.061747682345574,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1360,"[-25, 3, -12, 4, 0, -10, -1, 14]","[14, -10, -12, -1, -25, 4, 3, 0]","[-23, 5, -10, 6, 2, -8, 1, 16]","[-50, 6, -24, 8, 0, -20, -2, 28]","[-0.04, 0.3333333333333333, -0.08333333333333333, 0.25, 'ZeroDivisionError', -0.1, -1.0, 0.07142857142857142]","[-25, 3, 2, -12, 4, 0, -10, -1, 14]","[-25, 3, -12, 4, 0, -1, 14]",-0.4551447359870887,-0.4551447359870887,-0.4551447359870887,-0.4551447359870887,error,-0.6185670024194763,-0.6779308121989497,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
1361,"[-8, -3, -24, 9, 2, -10, -3, -21, -20]","[9, -20, -21, 2, -24, -3, -3, -8, -10]","[-6, -1, -22, 11, 4, -8, -1, -19, -18]","[-16, -6, -48, 18, 4, -20, -6, -42, -40]","[-0.125, -0.3333333333333333, -0.041666666666666664, 0.1111111111111111, 0.5, -0.1, -0.3333333333333333, -0.047619047619047616, -0.05]","[-8, -3, -24, 9, 2, -10, -3, -21, 2, -20]","[-8, -3, -24, 9, 2, -10, -21, -20]",0.014311154814667852,0.01431115481466781,0.014311154814668506,0.014311154814667852,1.0230316410709188,-0.18794455519842274,0.19032682739822554,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
1362,"[14, 19, -14]","[19, 14, -14]","[16, 21, -12]","[28, 38, -28]","[0.07142857142857142, 0.05263157894736842, -0.07142857142857142]","[2, 14, 19, -14]","[14, 19]",-0.6447583207424611,-0.6447583207424611,-0.6447583207424618,-0.6447583207424611,-0.6607452130155016,-0.47400301158192676,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
1363,"[-20, -13, -22, 0, -11, 6, -21, 16, 1, -27, 7, -15, -14, -3]","[16, -13, -21, 1, -11, -20, 0, 7, 6, -15, -14, -3, -22, -27]","[-18, -11, -20, 2, -9, 8, -19, 18, 3, -25, 9, -13, -12, -1]","[-40, -26, -44, 0, -22, 12, -42, 32, 2, -54, 14, -30, -28, -6]","[-0.05, -0.07692307692307693, -0.045454545454545456, 'ZeroDivisionError', -0.09090909090909091, 0.16666666666666666, -0.047619047619047616, 0.0625, 1.0, -0.037037037037037035, 0.14285714285714285, -0.06666666666666667, -0.07142857142857142, -0.3333333333333333]","[-20, -13, -22, 0, -11, 6, -21, 16, 1, -27, 7, -15, -14, -3, 2]","[-20, -13, -22, 0, -11, 6, -21, 1, -27, 7, -15, -14, -3]",0.333558456798785,0.3335584567987847,0.33355845679878476,0.333558456798785,error,0.19421261611067137,0.19447749881587412,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
1364,"[-8, 13, 21, 18, -17, 1, 6, 24, 3, 18, 0, -11]","[-11, -8, 0, -17, 18, 18, 3, 6, 21, 13, 24, 1]","[-6, 15, 23, 20, -15, 3, 8, 26, 5, 20, 2, -9]","[-16, 26, 42, 36, -34, 2, 12, 48, 6, 36, 0, -22]","[-0.125, 0.07692307692307693, 0.047619047619047616, 0.05555555555555555, -0.058823529411764705, 1.0, 0.16666666666666666, 0.041666666666666664, 0.3333333333333333, 0.05555555555555555, 'ZeroDivisionError', -0.09090909090909091]","[-8, 13, 21, 18, -17, 1, 6, 24, 3, 18, 2, 0, -11]","[-8, 13, 21, 18, -17, 1, 6, 24, 18, 0, -11]",-0.20689210972369879,-0.20689210972369873,-0.20689210972369879,-0.20689210972369879,error,-0.146779511418957,-0.25301337547664415,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1365,"[11, 3, 14, -5, 15, 17, 22, -1, 12, 5, -7, -13]","[11, 12, 22, -13, 3, 17, 15, -7, -5, 14, -1, 5]","[13, 5, 16, -3, 17, 19, 24, 1, 14, 7, -5, -11]","[22, 6, 28, -10, 30, 34, 44, -2, 24, 10, -14, -26]","[0.09090909090909091, 0.3333333333333333, 0.07142857142857142, -0.2, 0.06666666666666667, 0.058823529411764705, 0.045454545454545456, -1.0, 0.08333333333333333, 0.2, -0.14285714285714285, -0.07692307692307693]","[11, 3, 14, 2, -5, 15, 17, 22, -1, 12, 5, -7, -13]","[11, 3, 14, -5, 15, 17, 22, -1, 12, 5, -13]",-0.30343646690713844,-0.3034364669071383,-0.30343646690713894,-0.30343646690713844,-2.0813217333861114,-0.22149561122926123,-0.5227040038038322,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1366,[-6],[-6],[-4],[-12],[-0.16666666666666666],"[2, -6]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1367,"[3, 13, -19, -22, -14, -24, -12, 2, -12]","[13, -12, -12, -22, 3, -19, -14, 2, -24]","[5, 15, -17, -20, -12, -22, -10, 4, -10]","[6, 26, -38, -44, -28, -48, -24, 4, -24]","[0.3333333333333333, 0.07692307692307693, -0.05263157894736842, -0.045454545454545456, -0.07142857142857142, -0.041666666666666664, -0.08333333333333333, 0.5, -0.08333333333333333]","[3, 13, -19, -22, -14, -24, 2, -12, 2, -12]","[3, 13, -19, -22, -14, -24, 2, -12]",0.565111722187082,0.5651117221870819,0.565111722187082,0.565111722187082,1.3094543642850598,0.32159141879534203,0.46256052608441894,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1368,"[2, 8, 15, 29, -6, -2, -8, 28, -17, -11, 8]","[-2, 29, -8, -11, -17, -6, 8, 15, 8, 2, 28]","[4, 10, 17, 31, -4, 0, -6, 30, -15, -9, 10]","[4, 16, 30, 58, -12, -4, -16, 56, -34, -22, 16]","[0.5, 0.125, 0.06666666666666667, 0.034482758620689655, -0.16666666666666666, -0.5, -0.125, 0.03571428571428571, -0.058823529411764705, -0.09090909090909091, 0.125]","[2, 8, 15, 29, -6, -2, -8, 28, -17, -11, 8, 2]","[2, 8, 15, 29, -6, -2, 28, -17, -11, 8]",0.4218576577640051,0.42185765776400524,0.4218576577640051,0.4218576577640051,0.04047460618435624,0.47837539819043656,0.2564606408353369,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1369,"[11, -4, 1, 12, 12, 22, 5, 16, 15, 14, 5]","[12, 1, 16, 12, 11, 14, 5, 5, -4, 15, 22]","[13, -2, 3, 14, 14, 24, 7, 18, 17, 16, 7]","[22, -8, 2, 24, 24, 44, 10, 32, 30, 28, 10]","[0.09090909090909091, -0.25, 1.0, 0.08333333333333333, 0.08333333333333333, 0.045454545454545456, 0.2, 0.0625, 0.06666666666666667, 0.07142857142857142, 0.2]","[11, -4, 1, 12, 12, 2, 22, 5, 16, 15, 14, 5]","[11, -4, 1, 12, 12, 22, 5, 15, 14, 5]",-0.3586301469360387,-0.35863014693603873,-0.3586301469360387,-0.3586301469360387,2.0131691850099673,-0.15880000660476107,-0.18927263199288283,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1370,"[-2, -3, -14]","[-3, -14, -2]","[0, -1, -12]","[-4, -6, -28]","[-0.5, -0.3333333333333333, -0.07142857142857142]","[2, -2, -3, -14]","[-3, -14]",-0.689205498142875,-0.689205498142875,-0.689205498142875,-0.689205498142875,0.2641238228605176,-0.8017276809064421,error,No-violate,No-violate,No-violate,Violate,Violate,error,0,0,0,1,1,error
1371,"[-8, -8, 10, 4, 2, -14, 18, 7, -22, -1, 1, 14]","[-8, 14, 10, 7, 4, 2, 1, -22, -8, -1, -14, 18]","[-6, -6, 12, 6, 4, -12, 20, 9, -20, 1, 3, 16]","[-16, -16, 20, 8, 4, -28, 36, 14, -44, -2, 2, 28]","[-0.125, -0.125, 0.1, 0.25, 0.5, -0.07142857142857142, 0.05555555555555555, 0.14285714285714285, -0.045454545454545456, -1.0, 1.0, 0.07142857142857142]","[-8, 2, -8, 10, 4, 2, -14, 18, 7, -22, -1, 1, 14]","[-8, -8, 4, 2, -14, 18, 7, -22, -1, 1, 14]",-0.3314508484044042,-0.3314508484044042,-0.3314508484044042,-0.3314508484044042,-0.29295970739479354,-0.3812631390904616,-0.1757652452327578,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
1372,[-27],[-27],[-25],[-54],[-0.037037037037037035],"[2, -27]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1373,[-5],[-5],[-3],[-10],[-0.2],"[2, -5]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1374,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1375,"[-11, -23, 18, 3, -9, -4, -1, -5, -3]","[-3, -23, 3, -5, -1, -9, 18, -4, -11]","[-9, -21, 20, 5, -7, -2, 1, -3, -1]","[-22, -46, 36, 6, -18, -8, -2, -10, -6]","[-0.09090909090909091, -0.043478260869565216, 0.05555555555555555, 0.3333333333333333, -0.1111111111111111, -0.25, -1.0, -0.2, -0.3333333333333333]","[-11, -23, 18, 3, -9, -4, 2, -1, -5, -3]","[-11, -23, 18, 3, -9, -4, -5, -3]",0.32958420392123106,0.3295842039212307,0.32958420392123106,0.32958420392123106,-1.1029804748387453,0.175569418385796,0.41144466571958893,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
1376,"[-17, -12, -3, -20, -3, 4, -7, -13, -6]","[4, -13, -3, -7, -12, -3, -20, -17, -6]","[-15, -10, -1, -18, -1, 6, -5, -11, -4]","[-34, -24, -6, -40, -6, 8, -14, -26, -12]","[-0.058823529411764705, -0.08333333333333333, -0.3333333333333333, -0.05, -0.3333333333333333, 0.25, -0.14285714285714285, -0.07692307692307693, -0.16666666666666666]","[-17, -12, 2, -3, -20, -3, 4, -7, -13, -6]","[-17, -12, -3, -20, 4, -7, -13, -6]",0.034087189980555835,0.03408718998055588,0.034087189980555835,0.034087189980555835,0.6310343388138416,-0.11946666666666667,0.2671143639463805,No-violate,No-violate,No-violate,Violate,Violate,Violate,0,0,0,1,1,1
1377,"[4, 12, 2, 3, -8, 15, -18, -13, -10, -4, 14]","[-13, 2, -18, 15, -4, -10, 14, 12, -8, 4, 3]","[6, 14, 4, 5, -6, 17, -16, -11, -8, -2, 16]","[8, 24, 4, 6, -16, 30, -36, -26, -20, -8, 28]","[0.25, 0.08333333333333333, 0.5, 0.3333333333333333, -0.125, 0.06666666666666667, -0.05555555555555555, -0.07692307692307693, -0.1, -0.25, 0.07142857142857142]","[4, 12, 2, 2, 3, -8, 15, -18, -13, -10, -4, 14]","[4, 12, 2, 3, -8, 15, -18, -10, -4, 14]",-0.04584666532962945,-0.04584666532962935,-0.04584666532962945,-0.04584666532962945,0.6048734582560422,-0.10193683072510142,-0.24108642112665507,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1378,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1379,"[7, 20, -15, -2, 19, -7]","[-2, 20, 7, -7, -15, 19]","[9, 22, -13, 0, 21, -5]","[14, 40, -30, -4, 38, -14]","[0.14285714285714285, 0.05, -0.06666666666666667, -0.5, 0.05263157894736842, -0.14285714285714285]","[2, 7, 20, -15, -2, 19, -7]","[7, -15, -2, 19, -7]",0.007627484213984558,0.007627484213984574,0.007627484213984401,0.007627484213984558,-1.0947960347261454,0.06730878458729499,0.3290611086236331,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1380,[18],[18],[20],[36],[0.05555555555555555],"[2, 18]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1381,"[-12, 3, 18]","[18, 3, -12]","[-10, 5, 20]","[-24, 6, 36]","[-0.08333333333333333, 0.3333333333333333, 0.05555555555555555]","[-12, 2, 3, 18]","[3, 18]",0.0,0.0,0.0,0.0,0.381801774160606,0.0704558975833783,error,No-violate,No-violate,No-violate,Violate,No-violate,error,0,0,0,1,0,error
1382,"[-15, 0, 23, -1, -14, -12, 0, 26, 1, -10, -10, -1, 20]","[1, -15, -14, 20, -10, -12, 26, 0, -1, 23, -1, 0, -10]","[-13, 2, 25, 1, -12, -10, 2, 28, 3, -8, -8, 1, 22]","[-30, 0, 46, -2, -28, -24, 0, 52, 2, -20, -20, -2, 40]","[-0.06666666666666667, 'ZeroDivisionError', 0.043478260869565216, -1.0, -0.07142857142857142, -0.08333333333333333, 'ZeroDivisionError', 0.038461538461538464, 1.0, -0.1, -0.1, -1.0, 0.05]","[-15, 0, 23, -1, 2, -14, -12, 0, 26, 1, -10, -10, -1, 20]","[-15, 0, 23, -1, -12, 0, 26, 1, -10, -10, -1, 20]",0.7524195260485563,0.7524195260485568,0.7524195260485563,0.7524195260485563,error,0.7558789734759829,0.676571721973537,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1383,"[-17, -8]","[-8, -17]","[-15, -6]","[-34, -16]","[-0.058823529411764705, -0.125]","[-17, -8, 2]",[-8],error,error,error,error,error,0.06435126660979693,error,error,error,error,error,error,error,error,error,error,error,error,error
1384,"[22, -18, 22, 16, 15, -5, -7, 21, 27]","[15, 16, 27, -7, 21, 22, 22, -5, -18]","[24, -16, 24, 18, 17, -3, -5, 23, 29]","[44, -36, 44, 32, 30, -10, -14, 42, 54]","[0.045454545454545456, -0.05555555555555555, 0.045454545454545456, 0.0625, 0.06666666666666667, -0.2, -0.14285714285714285, 0.047619047619047616, 0.037037037037037035]","[22, 2, -18, 22, 16, 15, -5, -7, 21, 27]","[-18, 22, 16, 15, -5, -7, 21, 27]",-0.7161775327778923,-0.7161775327778923,-0.7161775327778923,-0.7161775327778923,-1.0520705186132735,-0.5685763084673956,-0.5279302062966564,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1385,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1386,"[-19, -1]","[-1, -19]","[-17, 1]","[-38, -2]","[-0.05263157894736842, -1.0]","[2, -19, -1]",[-1],error,error,error,error,error,-0.6520121170440462,error,error,error,error,error,error,error,error,error,error,error,error,error
1387,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
