,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1266,"[-5, -12, 20, -9, -1, -6, 3]","[-1, -9, -5, -6, 3, 20, -12]","[-3, -10, 22, -7, 1, -4, 5]","[-10, -24, 40, -18, -2, -12, 6]","[-0.2, -0.08333333333333333, 0.05, -0.1111111111111111, -1.0, -0.16666666666666666, 0.3333333333333333]","[-5, -12, 20, -9, 2, -1, -6, 3]","[-5, -12, 20, -9, -6, 3]",0.42833457111158957,0.4283345711115869,0.42833457111158957,0.42833457111158957,0.7904596855767796,0.5824117077082422,-0.02915432435356502,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1267,"[-17, -14, -10, -18, -17, 30, 10, 24, -2, 1, 11, -10, -19]","[-14, 10, 30, -2, -17, -10, 1, -10, 11, -18, -17, 24, -19]","[-15, -12, -8, -16, -15, 32, 12, 26, 0, 3, 13, -8, -17]","[-34, -28, -20, -36, -34, 60, 20, 48, -4, 2, 22, -20, -38]","[-0.058823529411764705, -0.07142857142857142, -0.1, -0.05555555555555555, -0.058823529411764705, 0.03333333333333333, 0.1, 0.041666666666666664, -0.5, 1.0, 0.09090909090909091, -0.1, -0.05263157894736842]","[-17, -14, -10, 2, -18, -17, 30, 10, 24, -2, 1, 11, -10, -19]","[-17, -14, -10, -18, -17, 30, 10, 24, 1, 11, -10, -19]",-0.7234549596982696,-0.7234549596982696,-0.7234549596982696,-0.7234549596982696,4.606320472054823,-0.6354697716741304,-0.8927104481536867,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1268,"[16, 9, -9, -21, -6, 3]","[-21, 3, -6, 9, -9, 16]","[18, 11, -7, -19, -4, 5]","[32, 18, -18, -42, -12, 6]","[0.0625, 0.1111111111111111, -0.1111111111111111, -0.047619047619047616, -0.16666666666666666, 0.3333333333333333]","[16, 9, -9, -21, -6, 3, 2]","[16, 9, -9, -21, 3]",-1.0787001559367346,-1.0787001559367346,-1.0787001559367346,-1.0787001559367346,-0.6826162639764055,-0.7656177896170493,-1.2325835960158495,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1269,[-16],[-16],[-14],[-32],[-0.0625],"[2, -16]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1270,"[4, 3, -15, -5]","[-15, 3, 4, -5]","[6, 5, -13, -3]","[8, 6, -30, -10]","[0.25, 0.3333333333333333, -0.06666666666666667, -0.2]","[4, 3, -15, -5, 2]","[3, -15, -5]",-1.2751912003424242,-1.2751912003424242,-1.2751912003424242,-1.2751912003424242,-1.7594154793553298,-0.7338571946107275,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
1271,"[21, -13, 14, 12, -11, 4, -8, 19, -15, 5, -1]","[5, -11, 12, 21, -8, -15, -13, 19, 4, -1, 14]","[23, -11, 16, 14, -9, 6, -6, 21, -13, 7, 1]","[42, -26, 28, 24, -22, 8, -16, 38, -30, 10, -2]","[0.047619047619047616, -0.07692307692307693, 0.07142857142857142, 0.08333333333333333, -0.09090909090909091, 0.25, -0.125, 0.05263157894736842, -0.06666666666666667, 0.2, -1.0]","[21, -13, 2, 14, 12, -11, 4, -8, 19, -15, 5, -1]","[21, -13, 14, 12, -11, 4, -8, 19, 5, -1]",-1.4178638058758868,-1.4178638058758861,-1.4178638058758872,-1.4178638058758868,4.0544449106556275,-1.2739102965216094,-1.3583803046391816,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1272,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1273,"[9, -22, 12, 11, -22, -13, 8, -15, -4, -15, 2, -5]","[-15, -22, 2, -4, -22, 9, 12, -13, 8, -5, 11, -15]","[11, -20, 14, 13, -20, -11, 10, -13, -2, -13, 4, -3]","[18, -44, 24, 22, -44, -26, 16, -30, -8, -30, 4, -10]","[0.1111111111111111, -0.045454545454545456, 0.08333333333333333, 0.09090909090909091, -0.045454545454545456, -0.07692307692307693, 0.125, -0.06666666666666667, -0.25, -0.06666666666666667, 0.5, -0.2]","[9, -22, 12, 2, 11, -22, -13, 8, -15, -4, -15, 2, -5]","[9, -22, 12, 11, -22, -13, 8, -4, -15, 2, -5]",-1.4858634637673143,-1.4858634637673143,-1.4858634637673143,-1.4858634637673143,1.4765798734568536,-1.407457247019458,-1.4237158296514318,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1274,"[-23, 3, 1, 11, -19, -17, 11, -10, -25]","[-19, -17, -25, -23, 1, -10, 11, 11, 3]","[-21, 5, 3, 13, -17, -15, 13, -8, -23]","[-46, 6, 2, 22, -38, -34, 22, -20, -50]","[-0.043478260869565216, 0.3333333333333333, 1.0, 0.09090909090909091, -0.05263157894736842, -0.058823529411764705, 0.09090909090909091, -0.1, -0.04]","[2, -23, 3, 1, 11, -19, -17, 11, -10, -25]","[-23, 3, 1, 11, -19, -17, 11, -10]",-1.5666300691604977,-1.5666300691604975,-1.5666300691604977,-1.5666300691604977,2.29839800440302,-1.5484077484940448,-1.5793682625785264,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1275,"[-3, 22, 27, 30, 4, -18, 30, 26, -18]","[27, -18, 30, -3, -18, 4, 26, 22, 30]","[-1, 24, 29, 32, 6, -16, 32, 28, -16]","[-6, 44, 54, 60, 8, -36, 60, 52, -36]","[-0.3333333333333333, 0.045454545454545456, 0.037037037037037035, 0.03333333333333333, 0.25, -0.05555555555555555, 0.03333333333333333, 0.038461538461538464, -0.05555555555555555]","[-3, 22, 27, 30, 4, -18, 30, 26, 2, -18]","[-3, 22, 27, 30, 4, -18, 30, 26]",-1.4159242029119887,-1.4159242029119887,-1.4159242029119887,-1.4159242029119887,1.1775117981909178,-1.3996461591228428,-0.8592736818299689,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1276,[-27],[-27],[-25],[-54],[-0.037037037037037035],"[-27, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1277,"[-7, 22, 7, 14, 1, -15]","[1, 22, -15, -7, 7, 14]","[-5, 24, 9, 16, 3, -13]","[-14, 44, 14, 28, 2, -30]","[-0.14285714285714285, 0.045454545454545456, 0.14285714285714285, 0.07142857142857142, 1.0, -0.06666666666666667]","[-7, 22, 7, 14, 2, 1, -15]","[-7, 22, 7, 14, -15]",-1.177888933779927,-1.1778889337799272,-1.1778889337799272,-1.177888933779927,0.7949179589131159,-0.8859050640146324,-1.438785007329311,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1278,"[-15, -3, 0, -23, -21, -21, -14, 14, 19, -7, -4]","[14, 0, -21, -15, -21, -7, -4, -14, -23, 19, -3]","[-13, -1, 2, -21, -19, -19, -12, 16, 21, -5, -2]","[-30, -6, 0, -46, -42, -42, -28, 28, 38, -14, -8]","[-0.06666666666666667, -0.3333333333333333, 'ZeroDivisionError', -0.043478260869565216, -0.047619047619047616, -0.047619047619047616, -0.07142857142857142, 0.07142857142857142, 0.05263157894736842, -0.14285714285714285, -0.25]","[-15, -3, 0, -23, -21, 2, -21, -14, 14, 19, -7, -4]","[-3, 0, -23, -21, -21, -14, 14, 19, -7, -4]",-0.7150101238725401,-0.7150101238725401,-0.7150101238725401,-0.7150101238725401,error,-0.7846934276298971,-0.8993184919039017,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
1279,"[-5, 5, -12, 0, -28, -13, 31, 15, 15]","[-5, -28, 0, 15, -12, 31, -13, 5, 15]","[-3, 7, -10, 2, -26, -11, 33, 17, 17]","[-10, 10, -24, 0, -56, -26, 62, 30, 30]","[-0.2, 0.2, -0.08333333333333333, 'ZeroDivisionError', -0.03571428571428571, -0.07692307692307693, 0.03225806451612903, 0.06666666666666667, 0.06666666666666667]","[-5, 5, -12, 0, -28, -13, 31, 15, 15, 2]","[-5, 5, -12, -28, -13, 31, 15, 15]",-0.6982589386402376,-0.6982589386402376,-0.6982589386402376,-0.6982589386402376,error,-0.44707574611098533,-0.9544581314878888,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1280,"[-23, -17, 4, 17, -18, -22, -18, 5, -21, 20, -24, -12]","[17, 5, -22, -18, -17, -24, 20, 4, -12, -18, -21, -23]","[-21, -15, 6, 19, -16, -20, -16, 7, -19, 22, -22, -10]","[-46, -34, 8, 34, -36, -44, -36, 10, -42, 40, -48, -24]","[-0.043478260869565216, -0.058823529411764705, 0.25, 0.058823529411764705, -0.05555555555555555, -0.045454545454545456, -0.05555555555555555, 0.2, -0.047619047619047616, 0.05, -0.041666666666666664, -0.08333333333333333]","[2, -23, -17, 4, 17, -18, -22, -18, 5, -21, 20, -24, -12]","[-23, -17, 4, 17, -18, -22, 5, -21, 20, -24, -12]",-0.9350512297062084,-0.9350512297062084,-0.9350512297062097,-0.9350512297062084,0.29259384331330196,-1.0757281641997891,-1.1492537924638293,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1281,"[-15, 16, -12, 6, -21, -3, 20, 3, -4, -18, 9, -15]","[-12, 20, -18, 9, 16, -15, -21, -15, 3, -4, 6, -3]","[-13, 18, -10, 8, -19, -1, 22, 5, -2, -16, 11, -13]","[-30, 32, -24, 12, -42, -6, 40, 6, -8, -36, 18, -30]","[-0.06666666666666667, 0.0625, -0.08333333333333333, 0.16666666666666666, -0.047619047619047616, -0.3333333333333333, 0.05, 0.3333333333333333, -0.25, -0.05555555555555555, 0.1111111111111111, -0.06666666666666667]","[-15, 16, -12, 6, -21, -3, 20, 3, -4, -18, 2, 9, -15]","[-15, 16, -12, 6, -21, -3, 20, 3, -4, -18, -15]",-1.214932702934536,-1.214932702934536,-1.214932702934536,-1.214932702934536,-0.10841885832198184,-1.1317164947366438,-1.0389056306486444,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1282,"[15, -1, -5, 6, 16]","[6, 16, 15, -1, -5]","[17, 1, -3, 8, 18]","[30, -2, -10, 12, 32]","[0.06666666666666667, -1.0, -0.2, 0.16666666666666666, 0.0625]","[15, -1, -5, 6, 2, 16]","[15, -5, 6, 16]",-1.6330635043016197,-1.6330635043016186,-1.6330635043016186,-1.6330635043016197,-0.16571013659708234,-1.4554093580931242,-1.2848061029879212,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1283,[-3],[-3],[-1],[-6],[-0.3333333333333333],"[-3, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1284,"[-6, -9, 4, 16, 11, -5]","[-9, 16, -6, -5, 4, 11]","[-4, -7, 6, 18, 13, -3]","[-12, -18, 8, 32, 22, -10]","[-0.16666666666666666, -0.1111111111111111, 0.25, 0.0625, 0.09090909090909091, -0.2]","[-6, 2, -9, 4, 16, 11, -5]","[-6, -9, 16, 11, -5]",-1.4815098553006247,-1.4815098553006245,-1.4815098553006256,-1.4815098553006247,-1.280349519768726,-1.232450132483207,-1.6442387023002982,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1285,"[6, 8, -10, -24, -14, 15, -10, -18, -6]","[-14, -10, -10, 8, -24, -18, 15, 6, -6]","[8, 10, -8, -22, -12, 17, -8, -16, -4]","[12, 16, -20, -48, -28, 30, -20, -36, -12]","[0.16666666666666666, 0.125, -0.1, -0.041666666666666664, -0.07142857142857142, 0.06666666666666667, -0.1, -0.05555555555555555, -0.16666666666666666]","[6, 2, 8, -10, -24, -14, 15, -10, -18, -6]","[6, -10, -24, -14, 15, -10, -18, -6]",-1.1012373376539693,-1.1012373376539693,-1.1012373376539693,-1.1012373376539693,-1.0490891025670679,-1.098796939636018,-0.5995471152329586,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1286,"[32, 19, -16, 22, 2, -8]","[19, -16, 32, 22, 2, -8]","[34, 21, -14, 24, 4, -6]","[64, 38, -32, 44, 4, -16]","[0.03125, 0.05263157894736842, -0.0625, 0.045454545454545456, 0.5, -0.125]","[2, 32, 19, -16, 22, 2, -8]","[19, -16, 22, 2, -8]",-1.4755892200833034,-1.4755892200833034,-1.4755892200833034,-1.4755892200833034,0.5568877112797948,-1.293866519329463,-1.6026543100517592,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1287,"[-5, 14, 2, -17, -1, 12, 0, 9]","[0, 14, 9, 2, -17, 12, -1, -5]","[-3, 16, 4, -15, 1, 14, 2, 11]","[-10, 28, 4, -34, -2, 24, 0, 18]","[-0.2, 0.07142857142857142, 0.5, -0.058823529411764705, -1.0, 0.08333333333333333, 'ZeroDivisionError', 0.1111111111111111]","[-5, 14, 2, -17, -1, 12, 0, 2, 9]","[-5, 14, 2, -17, -1, 0, 9]",-0.46754186645804907,-0.46754186645804907,-0.46754186645804907,-0.46754186645804907,error,-0.1442806026002068,-0.4093221455122853,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
1288,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1289,"[-25, 1, 5, -2, -5]","[-25, -2, 5, 1, -5]","[-23, 3, 7, 0, -3]","[-50, 2, 10, -4, -10]","[-0.04, 1.0, 0.2, -0.5, -0.2]","[-25, 1, 5, -2, 2, -5]","[-25, 1, 5, -5]",-0.20184912055994308,-0.20184912055994308,-0.20184912055994308,-0.20184912055994308,-0.562704319595071,0.522490628904623,-0.9172932330827073,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1290,"[9, 5, -13, 22, -10, -4]","[22, 5, 9, -13, -10, -4]","[11, 7, -11, 24, -8, -2]","[18, 10, -26, 44, -20, -8]","[0.1111111111111111, 0.2, -0.07692307692307693, 0.045454545454545456, -0.1, -0.25]","[9, 5, -13, 22, -10, 2, -4]","[9, -13, 22, -10, -4]",-1.0392871831682848,-1.0392871831682848,-1.0392871831682848,-1.0392871831682848,-1.0889441170206864,-0.7250905207593101,-1.2085391244238497,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1291,"[-4, -6, 8, -5, 16, 20, -3, 12, -17, 19, -11]","[12, -6, -5, 16, -4, -3, 8, 19, -17, -11, 20]","[-2, -4, 10, -3, 18, 22, -1, 14, -15, 21, -9]","[-8, -12, 16, -10, 32, 40, -6, 24, -34, 38, -22]","[-0.25, -0.16666666666666666, 0.125, -0.2, 0.0625, 0.05, -0.3333333333333333, 0.08333333333333333, -0.058823529411764705, 0.05263157894736842, -0.09090909090909091]","[-4, 2, -6, 8, -5, 16, 20, -3, 12, -17, 19, -11]","[-6, 8, -5, 16, 20, -3, 12, -17, 19, -11]",-1.3805211458828948,-1.3805211458828948,-1.3805211458828948,-1.3805211458828948,-1.205135628817463,-1.2327365816596179,-1.4447542257914459,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1292,"[-10, -9, -23, -28, 10, 13, 11, 9, -30, -4, -30, -1, -11, -7]","[-1, 10, -7, -10, -28, -23, 11, -9, 13, -30, -4, 9, -11, -30]","[-8, -7, -21, -26, 12, 15, 13, 11, -28, -2, -28, 1, -9, -5]","[-20, -18, -46, -56, 20, 26, 22, 18, -60, -8, -60, -2, -22, -14]","[-0.1, -0.1111111111111111, -0.043478260869565216, -0.03571428571428571, 0.1, 0.07692307692307693, 0.09090909090909091, 0.1111111111111111, -0.03333333333333333, -0.25, -0.03333333333333333, -1.0, -0.09090909090909091, -0.14285714285714285]","[-10, -9, -23, -28, 10, 13, 11, 9, -30, -4, 2, -30, -1, -11, -7]","[-10, -9, -23, -28, 10, 13, 11, 9, -30, -4, -1, -11, -7]",-1.239826983954937,-1.2398269839549372,-1.239826983954937,-1.239826983954937,6.053426889469172,-1.1712878630985686,-1.0650259376527917,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1293,"[-21, -27, -20, -20, -22, 10, -5, 0, 0, -13, 7, -10, -3]","[-5, -22, -21, -20, 7, -27, -13, -10, 10, -20, -3, 0, 0]","[-19, -25, -18, -18, -20, 12, -3, 2, 2, -11, 9, -8, -1]","[-42, -54, -40, -40, -44, 20, -10, 0, 0, -26, 14, -20, -6]","[-0.047619047619047616, -0.037037037037037035, -0.05, -0.05, -0.045454545454545456, 0.1, -0.2, 'ZeroDivisionError', 'ZeroDivisionError', -0.07692307692307693, 0.14285714285714285, -0.1, -0.3333333333333333]","[-21, -27, -20, -20, -22, 10, -5, 0, 2, 0, -13, 7, -10, -3]","[-21, -27, -20, -20, -22, 10, -5, 0, 0, -13, -10, -3]",-1.2585341444246712,-1.2585341444246714,-1.2585341444246712,-1.2585341444246712,error,-1.3248305734425556,-1.0495325893863043,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
1294,"[-26, -2, -30, -3, -6, -6, -3, -21]","[-3, -6, -26, -30, -6, -2, -21, -3]","[-24, 0, -28, -1, -4, -4, -1, -19]","[-52, -4, -60, -6, -12, -12, -6, -42]","[-0.038461538461538464, -0.5, -0.03333333333333333, -0.3333333333333333, -0.16666666666666666, -0.16666666666666666, -0.3333333333333333, -0.047619047619047616]","[-26, -2, -30, -3, 2, -6, -6, -3, -21]","[-26, -2, -30, -3, -6, -3, -21]",-1.4206052652735859,-1.4206052652735859,-1.4206052652735859,-1.4206052652735859,-0.9889012048578998,-1.1859840259640468,-1.6520189426692673,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1295,"[-21, 6, -17, -20, 1, 6, -19, -7, 14]","[1, -17, 14, -20, -7, -21, 6, -19, 6]","[-19, 8, -15, -18, 3, 8, -17, -5, 16]","[-42, 12, -34, -40, 2, 12, -38, -14, 28]","[-0.047619047619047616, 0.16666666666666666, -0.058823529411764705, -0.05, 1.0, 0.16666666666666666, -0.05263157894736842, -0.14285714285714285, 0.07142857142857142]","[-21, 6, -17, -20, 1, 6, 2, -19, -7, 14]","[-21, -17, -20, 1, 6, -19, -7, 14]",-1.540778288208541,-1.54077828820854,-1.540778288208541,-1.540778288208541,2.9040180513939244,-1.5222952736997917,-1.3033260954097767,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1296,"[-28, -27, 17, -21, -21, -29, -16, -19, 9, 8, 16]","[9, -21, -28, -19, -27, -21, 17, 16, -16, 8, -29]","[-26, -25, 19, -19, -19, -27, -14, -17, 11, 10, 18]","[-56, -54, 34, -42, -42, -58, -32, -38, 18, 16, 32]","[-0.03571428571428571, -0.037037037037037035, 0.058823529411764705, -0.047619047619047616, -0.047619047619047616, -0.034482758620689655, -0.0625, -0.05263157894736842, 0.1111111111111111, 0.125, 0.0625]","[-28, -27, 17, -21, -21, -29, 2, -16, -19, 9, 8, 16]","[-28, -27, 17, -21, -29, -16, -19, 9, 8, 16]",-1.5069352828746334,-1.5069352828746334,-1.5069352828746334,-1.5069352828746334,-1.160911961902491,-1.5709511678891752,-1.6486146318849484,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1297,"[-7, -9, -30, 7, -25, 20, 12]","[-7, -25, 12, -30, 7, -9, 20]","[-5, -7, -28, 9, -23, 22, 14]","[-14, -18, -60, 14, -50, 40, 24]","[-0.14285714285714285, -0.1111111111111111, -0.03333333333333333, 0.14285714285714285, -0.04, 0.05, 0.08333333333333333]","[-7, -9, -30, 7, -25, 20, 12, 2]","[-7, -9, 7, -25, 20, 12]",-1.3351810442940566,-1.3351810442940566,-1.3351810442940566,-1.3351810442940566,-1.2705774212344512,-1.1234372816235816,-1.100196575247384,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1298,"[21, -8, 32, -2, 26, 9]","[26, 9, -8, 32, -2, 21]","[23, -6, 34, 0, 28, 11]","[42, -16, 64, -4, 52, 18]","[0.047619047619047616, -0.125, 0.03125, -0.5, 0.038461538461538464, 0.1111111111111111]","[21, -8, 32, -2, 26, 9, 2]","[21, -8, 32, -2, 26]",-1.495224103536718,-1.495224103536718,-1.495224103536718,-1.495224103536718,0.35844670089934194,-1.4721213053203572,-1.6618503298770155,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1299,"[8, 18, -19, -13, -7, 13, 1, 22, 10, 12, -3]","[-13, 22, 13, -3, 8, 1, 10, 18, -7, 12, -19]","[10, 20, -17, -11, -5, 15, 3, 24, 12, 14, -1]","[16, 36, -38, -26, -14, 26, 2, 44, 20, 24, -6]","[0.125, 0.05555555555555555, -0.05263157894736842, -0.07692307692307693, -0.14285714285714285, 0.07692307692307693, 1.0, 0.045454545454545456, 0.1, 0.08333333333333333, -0.3333333333333333]","[8, 18, -19, -13, -7, 13, 1, 22, 10, 12, 2, -3]","[8, 18, -19, -13, -7, 13, 22, 10, 12, -3]",-1.0142636562559355,-1.0142636562559366,-1.0142636562559355,-1.0142636562559355,3.6451960853939402,-0.8595149024413224,-1.1436919350583286,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1300,"[7, 28, 9, -7, 7, 21]","[7, 28, 21, -7, 9, 7]","[9, 30, 11, -5, 9, 23]","[14, 56, 18, -14, 14, 42]","[0.14285714285714285, 0.03571428571428571, 0.1111111111111111, -0.14285714285714285, 0.14285714285714285, 0.047619047619047616]","[7, 28, 2, 9, -7, 7, 21]","[7, 28, 9, 7, 21]",-0.8695033137334733,-0.8695033137334738,-0.8695033137334733,-0.8695033137334733,0.003111005151339441,-0.7783359148082596,-1.4071261765417864,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1301,"[19, -3, 13, -2, 8, 11, 20, 11, 5, -12]","[8, 13, 11, 20, -12, 11, 5, -2, 19, -3]","[21, -1, 15, 0, 10, 13, 22, 13, 7, -10]","[38, -6, 26, -4, 16, 22, 40, 22, 10, -24]","[0.05263157894736842, -0.3333333333333333, 0.07692307692307693, -0.5, 0.125, 0.09090909090909091, 0.05, 0.09090909090909091, 0.2, -0.08333333333333333]","[19, -3, 13, -2, 8, 2, 11, 20, 11, 5, -12]","[19, -3, 13, -2, 11, 20, 11, 5, -12]",-0.7007933263971466,-0.7007933263971466,-0.7007933263971466,-0.7007933263971466,0.240915002981124,-0.6668656430492077,-0.9451871995105434,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1302,"[-19, 25, 20, -12, 8, 27, 8, 19, 17]","[-19, 19, -12, 17, 27, 25, 8, 20, 8]","[-17, 27, 22, -10, 10, 29, 10, 21, 19]","[-38, 50, 40, -24, 16, 54, 16, 38, 34]","[-0.05263157894736842, 0.04, 0.05, -0.08333333333333333, 0.125, 0.037037037037037035, 0.125, 0.05263157894736842, 0.058823529411764705]","[-19, 25, 20, -12, 8, 27, 8, 19, 2, 17]","[-19, 25, 20, -12, 27, 8, 19, 17]",-0.6423674919531774,-0.642367491953177,-0.6423674919531774,-0.6423674919531774,-0.5862123732422289,-0.7005669848386207,-0.8316998028898421,No-violate,No-violate,No-violate,Violate,Violate,No-violate,0,0,0,1,1,0
1303,"[1, -17, 6, -7, -18, 13, 0, -13, -12, -3]","[-3, 6, 1, 0, -7, 13, -17, -12, -13, -18]","[3, -15, 8, -5, -16, 15, 2, -11, -10, -1]","[2, -34, 12, -14, -36, 26, 0, -26, -24, -6]","[1.0, -0.058823529411764705, 0.16666666666666666, -0.14285714285714285, -0.05555555555555555, 0.07692307692307693, 'ZeroDivisionError', -0.07692307692307693, -0.08333333333333333, -0.3333333333333333]","[1, -17, 2, 6, -7, -18, 13, 0, -13, -12, -3]","[1, -17, 6, -18, 13, 0, -13, -12, -3]",-0.9927116342236308,-0.9927116342236308,-0.9927116342236308,-0.9927116342236308,error,-1.021403201837514,-1.1985194734852544,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
1304,"[31, 5, 3, -1, 22, 27, 2, 8]","[-1, 8, 31, 5, 2, 22, 3, 27]","[33, 7, 5, 1, 24, 29, 4, 10]","[62, 10, 6, -2, 44, 54, 4, 16]","[0.03225806451612903, 0.2, 0.3333333333333333, -1.0, 0.045454545454545456, 0.037037037037037035, 0.5, 0.125]","[31, 2, 5, 3, -1, 22, 27, 2, 8]","[31, 5, 3, -1, 22, 27, 2]",-1.4462565641106657,-1.4462565641106657,-1.4462565641106657,-1.4462565641106657,1.8143242314549948,-1.229547655511013,-1.6719016698397515,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1305,"[-9, -18, 1, 3, 18, -17, 2]","[3, -9, -18, 18, 2, 1, -17]","[-7, -16, 3, 5, 20, -15, 4]","[-18, -36, 2, 6, 36, -34, 4]","[-0.1111111111111111, -0.05555555555555555, 1.0, 0.3333333333333333, 0.05555555555555555, -0.058823529411764705, 0.5]","[-9, -18, 1, 2, 3, 18, -17, 2]","[-9, -18, 3, 18, -17, 2]",-0.8992117504044068,-0.8992117504044068,-0.8992117504044068,-0.8992117504044068,-0.31968597925402786,-0.7347029488045269,-1.0712803277682712,No-violate,No-violate,No-violate,Violate,No-violate,No-violate,0,0,0,1,0,0
1306,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1307,"[27, 13, 6, 19, -6, 24, 3, -10, -8, 29, -11]","[13, -10, 27, 29, 6, -8, -6, -11, 19, 3, 24]","[29, 15, 8, 21, -4, 26, 5, -8, -6, 31, -9]","[54, 26, 12, 38, -12, 48, 6, -20, -16, 58, -22]","[0.037037037037037035, 0.07692307692307693, 0.16666666666666666, 0.05263157894736842, -0.16666666666666666, 0.041666666666666664, 0.3333333333333333, -0.1, -0.125, 0.034482758620689655, -0.09090909090909091]","[27, 13, 6, 19, -6, 2, 24, 3, -10, -8, 29, -11]","[27, 13, 6, 19, -6, 24, 3, -10, 29, -11]",-1.5358129849619055,-1.5358129849619058,-1.5358129849619055,-1.5358129849619055,0.025844442140127377,-1.4217570160283632,-1.471402586314059,No-violate,No-violate,No-violate,Violate,No-violate,Violate,0,0,0,1,0,1
1308,"[-19, -14, 1, -5]","[-5, 1, -19, -14]","[-17, -12, 3, -3]","[-38, -28, 2, -10]","[-0.05263157894736842, -0.07142857142857142, 1.0, -0.2]","[-19, -14, 1, 2, -5]","[-19, 1, -5]",-1.5569271778547695,-1.5569271778547695,-1.5569271778547695,-1.5569271778547695,-0.7001308056292412,-1.5546834923566233,error,No-violate,No-violate,No-violate,Violate,No-violate,error,0,0,0,1,0,error
